"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
326,"ROI26","Dd6.2",10,17445793.81,1.322,30.05,20,20,"vPC4"
327,"ROI26","Dd6.1",10,17176900.46,1.323,30.05,20,20,"vPC4"
328,"ROI26","Dd6.3",10,16565625.41,1.323,30.03,20,20,"vPC4"
329,"ROI26","Dd3.1",7,16473895.97,1.327,30.06,20,20,"vPC4"
330,"ROI26","Dd1.2",5,16345323.69,1.32,30.03,20,20,"vPC4"
331,"ROI26","Dd4.2",8,16272387.26,1.319,30.04,20,20,"vPC4"
332,"ROI26","Dn5.3",20,18157429.4,1.312,30.11,18.5,20,"vPC4"
333,"ROI26","Dd5.1",9,14196074.59,1.315,30.06,20,20,"vPC4"
334,"ROI26","Dd7.2",11,14151151.06,1.32,30.05,20,20,"vPC4"
335,"ROI26","Dn3.1",18,13919254.73,1.322,30.1,19.7,20,"vPC4"
336,"ROI26","Dd5.3",9,13882565.18,1.315,30.06,20,20,"vPC4"
337,"ROI26","Dn3.3",18,13777384.28,1.323,30.09,20,20,"vPC4"
338,"ROI26","Dd7.1",11,13751918.64,1.32,30.05,20,20,"vPC4"
339,"ROI26","Dd7.3",11,13731053.62,1.318,30.05,20,20,"vPC4"
340,"ROI26","Dd5.2",9,13684995.17,1.314,30.07,20,20,"vPC4"
341,"ROI26","Dn3.2",18,13500650.5,1.323,30.09,20,20,"vPC4"
342,"ROI26","Dn6.1",21,11658512.98,1.311,30.12,19.4,20,"vPC4"
343,"ROI26","Dn6.2",21,11514331.39,1.31,30.13,19.7,20,"vPC4"
344,"ROI26","Dn6.3",21,11080452.77,1.31,30.12,18.5,20,"vPC4"
345,"ROI80","Do6.1",27,38230484,3.298,71.54,13.1,18.8,"vPC5"
346,"ROI80","Do6.2",27,36685016.18,3.298,71.53,13.1,18.7,"vPC5"
347,"ROI80","Do6.3",27,57174738.14,3.295,71.55,13.8,20,"vPC5"
348,"ROI80","Do5.3",26,31331536.96,3.297,71.54,12.9,19.7,"vPC5"
349,"ROI80","Dn1.1",16,31150202.96,3.309,71.51,17.7,20,"vPC5"
350,"ROI80","Dn1.2",16,30949744.27,3.311,71.51,17.7,20,"vPC5"
351,"ROI80","Do7.1",28,30745202.18,3.295,71.54,15.1,20,"vPC5"
352,"ROI80","Df1.3",12,29408782.65,3.299,71.53,14,20,"vPC5"
353,"ROI80","Do7.2",28,29355671.34,3.296,71.54,15.5,20,"vPC5"
354,"ROI80","Dn1.3",16,29316890.92,3.312,71.5,16.7,20,"vPC5"
355,"ROI80","Do7.3",28,27721155.9,3.297,71.53,15.9,20,"vPC5"
356,"ROI80","Df1.1",12,27718657.27,3.3,71.53,13.6,20,"vPC5"
357,"ROI80","Df3.1",14,27062724.28,3.298,71.53,14.9,20,"vPC5"
358,"ROI80","Dn6.2",21,26840083,3.315,71.5,20,20,"vPC5"
359,"ROI80","Df1.2",12,26816795.26,3.301,71.53,14.3,20,"vPC5"
360,"ROI80","Do5.1",26,26749289.47,3.298,71.54,12.5,17.1,"vPC5"
361,"ROI80","Dd7.3",11,26472905.9,3.303,71.53,13.9,20,"vPC5"
362,"ROI80","Dd1.3",5,26440059.32,3.298,71.53,14,20,"vPC5"
363,"ROI80","Df3.3",14,26419899.31,3.297,71.53,14.7,20,"vPC5"
364,"ROI80","Df2.1",13,26194122.61,3.292,71.54,15.2,20,"vPC5"
365,"ROI80","Dd2.2",6,25612516.62,3.297,71.53,16.7,20,"vPC5"
366,"ROI80","Dd2.1",6,25373922.83,3.297,71.53,16.5,20,"vPC5"
367,"ROI80","Df3.2",14,25227268.68,3.298,71.53,15.1,20,"vPC5"
368,"ROI80","Dn6.3",21,24956666.02,3.313,71.49,17.7,20,"vPC5"
369,"ROI80","Dd4.3",8,24868607.82,3.3,71.53,12,20,"vPC5"
370,"ROI80","Dd7.1",11,24862422.25,3.3,71.53,12.4,20,"vPC5"
371,"ROI80","Dd7.2",11,24623449.79,3.3,71.53,12.7,20,"vPC5"
372,"ROI80","Dd5.2",9,24484024.08,3.314,71.52,16.3,20,"vPC5"
373,"ROI80","Dd2.3",6,24340019.13,3.294,71.52,15.4,20,"vPC5"
374,"ROI80","Dn6.1",21,24181932.58,3.313,71.49,17.7,20,"vPC5"
375,"ROI80","Df2.2",13,23940524.34,3.292,71.54,15.9,20,"vPC5"
376,"ROI80","Dd5.3",9,23891518.43,3.306,71.52,13.2,20,"vPC5"
377,"ROI80","Dd1.1",5,23773314.22,3.3,71.52,12.6,20,"vPC5"
378,"ROI80","Dd4.1",8,23620965.97,3.304,71.53,12.4,20,"vPC5"
379,"ROI80","Dd5.1",9,23422090.31,3.307,71.52,13.4,20,"vPC5"
380,"ROI80","Df4.2",15,23298086.86,3.298,71.53,14.3,20,"vPC5"
381,"ROI80","Dd6.1",10,23131163.84,3.297,71.53,13.1,20,"vPC5"
382,"ROI80","Dd1.2",5,22872904.56,3.302,71.53,13.9,20,"vPC5"
383,"ROI80","Df4.3",15,22723334.65,3.299,71.53,12.8,20,"vPC5"
384,"ROI80","Dc1.3",0,22602594.4,3.304,71.53,13.5,20,"vPC5"
385,"ROI80","Dc1.1",0,22564800.64,3.303,71.53,13.4,20,"vPC5"
386,"ROI80","Dn4.1",19,22446908.6,3.312,71.49,19.5,20,"vPC5"
387,"ROI80","Dd6.2",10,22340723.63,3.298,71.53,13.2,20,"vPC5"
388,"ROI80","Dd4.2",8,22329478.93,3.303,71.53,12.7,20,"vPC5"
389,"ROI80","Df4.1",15,22116980.44,3.299,71.53,13.3,20,"vPC5"
390,"ROI80","Dc1.2",0,21737680.06,3.304,71.53,13,20,"vPC5"
391,"ROI80","Dn4.2",19,21634916.23,3.314,71.5,20,20,"vPC5"
392,"ROI80","Df2.3",13,20558080.72,3.294,71.53,14.1,20,"vPC5"
393,"ROI80","Dn4.3",19,20486496.89,3.313,71.48,19.5,20,"vPC5"
394,"ROI80","Do2.1",23,20306278.7,3.291,71.55,12.8,15.6,"vPC5"
395,"ROI80","Do2.2",23,19400239.35,3.288,71.56,12.9,18.7,"vPC5"
396,"ROI80","Dn2.1",17,18713608.61,3.302,71.5,19.4,20,"vPC5"
397,"ROI80","Dd6.3",10,18675096.98,3.299,71.53,11.6,20,"vPC5"
398,"ROI80","Do4.3",25,18628585.19,3.292,71.54,12.6,20,"vPC5"
399,"ROI80","Do4.1",25,18536682.86,3.291,71.55,13.2,16.5,"vPC5"
400,"ROI80","Dn5.3",20,18428880.23,3.304,71.5,19.9,20,"vPC5"
401,"ROI80","Dn2.2",17,18390009.87,3.299,71.5,19.3,20,"vPC5"
402,"ROI80","Dn5.1",20,18338244.5,3.304,71.5,19.4,20,"vPC5"
403,"ROI80","Dn5.2",20,18319779.76,3.307,71.49,19.5,20,"vPC5"
404,"ROI80","Do2.3",23,18066295.84,3.291,71.55,12.7,16.7,"vPC5"
405,"ROI80","Do4.2",25,17168314.77,3.293,71.54,12.6,18.3,"vPC5"
406,"ROI80","Do5.2",26,16835095.87,3.3,71.53,11.5,20,"vPC5"
407,"ROI80","Dn2.3",17,16436908.86,3.3,71.49,20,20,"vPC5"
408,"ROI80","Dd3.1",7,14311140.72,3.288,71.53,17.2,20,"vPC5"
409,"ROI80","Dd3.2",7,13860182.15,3.289,71.53,17.4,20,"vPC5"
410,"ROI80","Dd3.3",7,13827046.27,3.289,71.53,17.1,20,"vPC5"
411,"ROI80","Do1.2",22,13377792.85,3.286,71.55,14.4,20,"vPC5"
412,"ROI80","Do1.1",22,13287371.14,3.286,71.55,15,20,"vPC5"
413,"ROI80","Do1.3",22,11429601.73,3.286,71.55,14.1,20,"vPC5"
414,"ROI80","Dc3.3",2,10689969.47,3.3,71.52,14.8,20,"vPC5"
415,"ROI80","Dc3.1",2,10479872.03,3.3,71.52,16.3,20,"vPC5"
416,"ROI80","Dc3.2",2,10440934.15,3.302,71.53,17.1,20,"vPC5"
417,"ROI80","Dc4.3",3,10197679.57,3.292,71.54,16.2,20,"vPC5"
418,"ROI80","Dn3.3",18,13780846.38,3.289,71.49,20,20,"vPC5"
419,"ROI80","Do3.3",24,9793103.88,3.291,71.55,13.5,20,"vPC5"
420,"ROI80","Dn3.2",18,9716100.61,3.29,71.49,20,20,"vPC5"
421,"ROI80","Dn3.1",18,9493508.55,3.29,71.49,20,20,"vPC5"
422,"ROI80","Do3.1",24,9042386.75,3.291,71.55,14.2,20,"vPC5"
423,"ROI80","Dc4.2",3,9023325.6,3.292,71.54,15.2,18.2,"vPC5"
424,"ROI80","Do3.2",24,8920284.8,3.293,71.54,12.6,20,"vPC5"
425,"ROI80","Dc4.1",3,8805491.68,3.292,71.54,12.9,19.1,"vPC5"
426,"ROI80","Dc5.1",4,7768889.57,3.291,71.53,20,20,"vPC5"
427,"ROI80","Dc5.2",4,7588164.84,3.292,71.53,18.8,20,"vPC5"
428,"ROI80","Dc5.3",4,7280398.46,3.296,71.53,16.5,20,"vPC5"
429,"ROI80","Dc2.1",1,6256391.08,3.3,71.52,16.7,20,"vPC5"
430,"ROI80","Dc2.3",1,6118830.28,3.298,71.52,16.5,20,"vPC5"
431,"ROI80","Dc2.2",1,5901964.31,3.298,71.52,16.1,20,"vPC5"
432,"ROI112","Do6.1",27,34658611.49,4.492,97.97,13.8,5,"vPC6"
433,"ROI112","Do6.2",27,34032008.42,4.493,97.97,14.1,5,"vPC6"
434,"ROI112","Do6.3",27,33860132.97,4.489,97.98,14.7,5,"vPC6"
435,"ROI112","Do5.3",26,29245742.87,4.491,97.98,13.7,5,"vPC6"
436,"ROI112","Do7.1",28,27656939.04,4.489,97.97,14.8,5,"vPC6"
437,"ROI112","Do5.1",26,26273657.4,4.491,97.98,13.7,5,"vPC6"
438,"ROI112","Do7.2",28,25349628.66,4.489,97.97,14.8,5,"vPC6"
439,"ROI112","Dd4.3",8,23858855.24,4.495,97.96,13.8,5,"vPC6"
440,"ROI112","Do7.3",28,23712722.37,4.491,97.96,14.8,5,"vPC6"
441,"ROI112","Df1.3",12,23522712.85,4.493,97.97,13.7,5,"vPC6"
442,"ROI112","Dd1.3",5,23479385.93,4.492,97.97,14.2,5,"vPC6"
443,"ROI112","Dd7.3",11,22908530,4.498,97.96,14.3,5,"vPC6"
444,"ROI112","Dd7.1",11,22906361.35,4.494,97.97,13.9,5,"vPC6"
445,"ROI112","Dd7.2",11,22729678.76,4.494,97.97,14.1,5,"vPC6"
446,"ROI112","Dd1.1",5,22206016.7,4.494,97.97,14.2,5,"vPC6"
447,"ROI112","Dd4.1",8,22159732.5,4.498,97.96,13.9,5,"vPC6"
448,"ROI112","Df1.1",12,22110917.64,4.494,97.97,13.7,5,"vPC6"
449,"ROI112","Dd6.1",10,21799212.1,4.491,97.97,14,5,"vPC6"
450,"ROI112","Dd5.3",9,21167746.14,4.502,97.95,14.5,5,"vPC6"
451,"ROI112","Df3.3",14,21100765.77,4.491,97.97,13.8,5,"vPC6"
452,"ROI112","Df3.1",14,21019200.51,4.491,97.97,13.8,5,"vPC6"
453,"ROI112","Dd6.2",10,20825792.58,4.492,97.97,14.1,5,"vPC6"
454,"ROI112","Dd2.3",6,20619746.19,4.488,97.98,14.9,5,"vPC6"
455,"ROI112","Dd5.1",9,20552275.56,4.502,97.95,14.6,5,"vPC6"
456,"ROI112","Dd2.2",6,20420921.44,4.491,97.97,15,5,"vPC6"
457,"ROI112","Dd2.1",6,20281848.96,4.492,97.97,14.9,5,"vPC6"
458,"ROI112","Do2.1",23,20252488.8,4.484,97.99,13.6,5,"vPC6"
459,"ROI112","Dd4.2",8,20135355.78,4.497,97.95,13.7,5,"vPC6"
460,"ROI112","Df1.2",12,20085664.11,4.496,97.96,13.7,5,"vPC6"
461,"ROI112","Df4.3",15,20007714.63,4.493,97.98,13.8,5,"vPC6"
462,"ROI112","Df2.1",13,19821278,4.486,97.99,13.8,5,"vPC6"
463,"ROI112","Dd1.2",5,19677966.09,4.497,97.96,14.2,5,"vPC6"
464,"ROI112","Df3.2",14,19504771,4.492,97.97,13.9,5,"vPC6"
465,"ROI112","Dc1.1",0,19425989.64,4.498,97.96,13.8,5,"vPC6"
466,"ROI112","Dc1.3",0,19372347.94,4.498,97.96,13.9,5,"vPC6"
467,"ROI112","Dc1.2",0,19042082.93,4.499,97.96,13.8,5,"vPC6"
468,"ROI112","Do2.2",23,19008635.53,4.481,97.99,13.6,5,"vPC6"
469,"ROI112","Df4.1",15,18861267.97,4.494,97.98,13.9,5,"vPC6"
470,"ROI112","Df4.2",15,18773129.36,4.492,97.98,13.8,5,"vPC6"
471,"ROI112","Df2.2",13,18575653.99,4.485,97.99,13.9,5,"vPC6"
472,"ROI112","Dd6.3",10,18254765.49,4.493,97.96,13.8,5,"vPC6"
473,"ROI112","Do2.3",23,17926751.68,4.483,97.98,13.5,5,"vPC6"
474,"ROI112","Do4.1",25,17853161.52,4.484,97.99,13.6,5,"vPC6"
475,"ROI112","Do4.3",25,17600409.56,4.486,97.99,13.8,5,"vPC6"
476,"ROI112","Do4.2",25,17086851.23,4.487,97.99,14.3,5,"vPC6"
477,"ROI112","Do5.2",26,16390431.72,4.495,97.96,13.5,5,"vPC6"
478,"ROI112","Df2.3",13,16261746.86,4.488,97.97,13.7,5,"vPC6"
479,"ROI112","Dd3.1",7,11578572.21,4.483,98,18.1,5,"vPC6"
480,"ROI112","Do1.2",22,11463334.24,4.478,98.01,13.7,5,"vPC6"
481,"ROI112","Do1.1",22,11309637.3,4.479,98,13.8,5,"vPC6"
482,"ROI112","Dd3.2",7,11239039.27,4.483,98,18.3,5,"vPC6"
483,"ROI112","Dd3.3",7,11214371.41,4.483,98,18.2,5,"vPC6"
484,"ROI112","Do1.3",22,9792418.37,4.48,97.99,13.7,5,"vPC6"
485,"ROI112","Do3.3",24,8929620.11,4.484,98,13.5,5,"vPC6"
486,"ROI112","Dc3.3",2,8508812.26,4.495,97.98,14.4,5,"vPC6"
487,"ROI112","Do3.2",24,8383187.92,4.486,97.99,13.5,5,"vPC6"
488,"ROI112","Dn2.2",17,8369622.17,4.494,97.98,14.7,6.8,"vPC6"
489,"ROI112","Dn2.1",17,8251662.23,4.496,97.98,14.6,6.4,"vPC6"
490,"ROI112","Do3.1",24,8249742.15,4.485,98,14,5,"vPC6"
491,"ROI112","Dn5.3",20,8206051.37,4.499,97.97,14.3,5,"vPC6"
492,"ROI112","Dn5.1",20,8205465.49,4.499,97.97,14.2,5.8,"vPC6"
493,"ROI112","Dc3.2",2,8040862.57,4.496,97.98,15.8,5,"vPC6"
494,"ROI112","Dc3.1",2,8000539.34,4.494,97.98,15,5,"vPC6"
495,"ROI112","Dc4.1",3,7860760.85,4.486,98,13.8,5,"vPC6"
496,"ROI112","Dc4.2",3,7593193.39,4.485,98,13.9,5,"vPC6"
497,"ROI112","Dc4.3",3,7347642.52,4.485,98,13.8,5,"vPC6"
498,"ROI112","Dn2.3",17,6469526.54,4.496,97.97,14.7,7.6,"vPC6"
499,"ROI112","Dc5.3",4,5310572.94,4.49,97.99,14.7,5,"vPC6"
500,"ROI112","Dc5.2",4,5241892.32,4.486,98,14.6,5,"vPC6"
501,"ROI112","Dc5.1",4,5215610.34,4.485,98,14.7,5,"vPC6"
502,"ROI112","Dc2.3",1,4321725.74,4.492,97.98,14.3,5.2,"vPC6"
503,"ROI112","Dc2.1",1,4236272.64,4.494,97.98,14.4,5,"vPC6"
504,"ROI112","Dc2.2",1,4110948.42,4.492,97.98,14.1,5,"vPC6"
505,"ROI112","Dn3.3",18,3269000.53,4.483,98.05,15.1,20,"vPC6"
506,"ROI112","Dn3.2",18,3165850.47,4.484,98.05,15.1,20,"vPC6"
507,"ROI112","Dn3.1",18,3030795.26,4.483,98.05,15.3,20,"vPC6"
508,"ROI75","Dc2.3",1,34038792.69,3.834,74.2,20,5,"vPC7"
509,"ROI75","Dc2.2",1,33878688.19,3.834,74.2,20,5,"vPC7"
510,"ROI75","Dc2.1",1,33444174.13,3.835,74.2,20,5,"vPC7"
511,"ROI75","Dc1.1",0,32133313.17,3.834,74.18,20,6.7,"vPC7"
512,"ROI75","Dc1.2",0,31931889.64,3.835,74.18,20,7.2,"vPC7"
513,"ROI75","Dc1.3",0,31641251.48,3.834,74.18,20,5,"vPC7"
514,"ROI75","Dc3.3",2,30598281.49,3.835,74.19,20,5.4,"vPC7"
515,"ROI75","Dc3.1",2,30036753.64,3.836,74.19,20,5.1,"vPC7"
516,"ROI75","Dc5.1",4,30033526.71,3.832,74.21,19.9,5.4,"vPC7"
517,"ROI75","Dc5.3",4,29807675.33,3.834,74.21,20,7.6,"vPC7"
518,"ROI75","Dc5.2",4,29317170.82,3.832,74.21,20,7.3,"vPC7"
519,"ROI75","Dc3.2",2,29761180.03,3.838,74.19,19.7,5.8,"vPC7"
520,"ROI75","Do1.2",22,25926126.75,3.828,74.2,20,5,"vPC7"
521,"ROI75","Do1.3",22,25741319.8,3.828,74.19,20,11.9,"vPC7"
522,"ROI75","Do1.1",22,25460784.11,3.828,74.2,20,5,"vPC7"
523,"ROI75","Do3.3",24,24098201.97,3.833,74.21,20,11.8,"vPC7"
524,"ROI75","Do3.2",24,22113217.56,3.833,74.21,20,16.1,"vPC7"
525,"ROI75","Do3.1",24,21195406.5,3.833,74.21,20,10.5,"vPC7"
526,"ROI75","Dc4.2",3,20640491.63,3.832,74.21,20,7.2,"vPC7"
527,"ROI75","Dc4.1",3,20401182.96,3.833,74.21,20,7.3,"vPC7"
528,"ROI75","Dc4.3",3,19984291.59,3.831,74.21,20,5,"vPC7"
529,"ROI75","Dd1.3",5,19881171.19,3.833,74.18,20,15.2,"vPC7"
530,"ROI75","Do7.1",28,19594225.56,3.834,74.19,20,10.5,"vPC7"
531,"ROI75","Do7.2",28,19589908.22,3.834,74.19,20,11.4,"vPC7"
532,"ROI75","Dn6.1",21,19270481.39,3.838,74.18,20,10.6,"vPC7"
533,"ROI75","Dn1.2",16,19232443.61,3.836,74.18,20,9.6,"vPC7"
534,"ROI75","Dn6.3",21,19201745.39,3.837,74.18,20,6.9,"vPC7"
535,"ROI75","Dn1.1",16,19191868.64,3.836,74.18,20,9.8,"vPC7"
536,"ROI75","Do6.2",27,19124352.47,3.833,74.18,20,11.8,"vPC7"
537,"ROI75","Dd5.1",9,19124120.55,3.837,74.18,20,9.5,"vPC7"
538,"ROI75","Dd5.3",9,19095592.77,3.837,74.18,20,9,"vPC7"
539,"ROI75","Do6.1",27,19031748.27,3.833,74.18,20,5,"vPC7"
540,"ROI75","Dn5.3",20,19029931.62,3.837,74.2,20,8.8,"vPC7"
541,"ROI75","Dn6.2",21,18887135.17,3.838,74.18,20,10.9,"vPC7"
542,"ROI75","Dn1.3",16,18838637.77,3.838,74.18,20,10.3,"vPC7"
543,"ROI75","Dn5.2",20,18799261.03,3.837,74.2,20,7.1,"vPC7"
544,"ROI75","Dd6.1",10,18632630.7,3.833,74.19,20,12,"vPC7"
545,"ROI75","Do7.3",28,18565590.46,3.834,74.18,20,5,"vPC7"
546,"ROI75","Dd1.1",5,18553580.21,3.834,74.18,20,14.3,"vPC7"
547,"ROI75","Dd4.3",8,18467506.85,3.834,74.18,20,5,"vPC7"
548,"ROI75","Dd6.2",10,18447136.57,3.833,74.19,20,12.2,"vPC7"
549,"ROI75","Dd6.3",10,18397978.93,3.834,74.18,20,13,"vPC7"
550,"ROI75","Dn5.1",20,18259868.45,3.836,74.2,20,8.5,"vPC7"
551,"ROI75","Dd1.2",5,18001486.46,3.835,74.17,20,6.9,"vPC7"
552,"ROI75","Dd5.2",9,17784749.44,3.841,74.17,20,10.8,"vPC7"
553,"ROI75","Dd4.2",8,17677347.02,3.835,74.17,20,16.9,"vPC7"
554,"ROI75","Dd4.1",8,17431665.15,3.835,74.18,20,13.2,"vPC7"
555,"ROI75","Df3.1",14,17219199.4,3.833,74.19,20,7.7,"vPC7"
556,"ROI75","Do6.3",27,18877075.53,3.833,74.19,18.7,9.7,"vPC7"
557,"ROI75","Dd7.1",11,16426885.82,3.834,74.18,20,12.3,"vPC7"
558,"ROI75","Dd7.2",11,16289572.89,3.835,74.18,20,13.2,"vPC7"
559,"ROI75","Df3.2",14,16286259.3,3.833,74.19,20,11.8,"vPC7"
560,"ROI75","Dd7.3",11,16232621.82,3.836,74.18,20,16.1,"vPC7"
561,"ROI75","Df3.3",14,16021187.18,3.833,74.19,20,6.8,"vPC7"
562,"ROI75","Dd2.2",6,15502848.94,3.833,74.18,20,15.3,"vPC7"
563,"ROI75","Dd2.1",6,15457652.29,3.833,74.18,20,15.6,"vPC7"
564,"ROI75","Dd2.3",6,15316963.89,3.832,74.19,18.9,13.3,"vPC7"
565,"ROI75","Df1.2",12,13669048.59,3.834,74.18,20,16.4,"vPC7"
566,"ROI75","Df2.1",13,13586792.77,3.831,74.19,20,13.9,"vPC7"
567,"ROI75","Do4.1",25,13574954.92,3.833,74.2,20,14.6,"vPC7"
568,"ROI75","Df1.3",12,13536008.63,3.833,74.19,20,11.1,"vPC7"
569,"ROI75","Df1.1",12,13472827.47,3.834,74.19,20,13.3,"vPC7"
570,"ROI75","Do4.3",25,13446508.08,3.834,74.2,20,15.2,"vPC7"
571,"ROI75","Do4.2",25,13279414.87,3.835,74.2,20,18.7,"vPC7"
572,"ROI75","Dn4.1",19,13011152.03,3.839,74.18,20,17.9,"vPC7"
573,"ROI75","Df2.2",13,12645021.9,3.831,74.19,20,14.6,"vPC7"
574,"ROI75","Do5.3",26,12555072.61,3.834,74.2,20,16,"vPC7"
575,"ROI75","Dn4.3",19,13372513.42,3.838,74.17,20,19.1,"vPC7"
576,"ROI75","Dn4.2",19,12897744.49,3.84,74.18,20,18.8,"vPC7"
577,"ROI75","Df4.1",15,11960701.31,3.835,74.19,20,18.1,"vPC7"
578,"ROI75","Df4.3",15,11880669.42,3.834,74.19,20,17.8,"vPC7"
579,"ROI75","Df4.2",15,11869308.95,3.834,74.19,20,12.6,"vPC7"
580,"ROI75","Do5.2",26,11545906.62,3.837,74.19,20,20,"vPC7"
581,"ROI75","Dn2.1",17,11353794.93,3.835,74.2,20,19,"vPC7"
582,"ROI75","Df2.3",13,12554597.1,3.833,74.18,18.3,16.2,"vPC7"
583,"ROI75","Dn2.3",17,11089284.27,3.835,74.19,20,17.3,"vPC7"
584,"ROI75","Dn2.2",17,10977964.27,3.834,74.2,20,15.5,"vPC7"
585,"ROI75","Do5.1",26,10951704.27,3.835,74.2,20,7.3,"vPC7"
586,"ROI75","Do2.3",23,10921207.3,3.831,74.19,20,20,"vPC7"
587,"ROI75","Do2.2",23,10886735.83,3.829,74.2,20,20,"vPC7"
588,"ROI75","Do2.1",23,10782233.91,3.831,74.2,20,10.3,"vPC7"
589,"ROI75","Dn3.3",18,4448928.27,3.832,74.21,20,20,"vPC7"
590,"ROI75","Dd3.1",7,4371265.83,3.83,74.2,20,20,"vPC7"
591,"ROI75","Dd3.2",7,4353958.36,3.83,74.2,20,20,"vPC7"
592,"ROI75","Dn3.2",18,4339290.56,3.832,74.21,20,20,"vPC7"
593,"ROI75","Dn3.1",18,4268992.29,3.832,74.21,20,20,"vPC7"
594,"ROI75","Dd3.3",7,4149972.26,3.829,74.2,20,20,"vPC7"
595,"ROI74","Do6.2",27,33297888.39,3.783,72.79,20,20,"vPC8"
596,"ROI74","Do6.1",27,33141523.65,3.782,72.79,18.6,9.8,"vPC8"
597,"ROI74","Do6.3",27,32304365.51,3.783,72.79,18.9,9.6,"vPC8"
598,"ROI74","Do5.3",26,29068246.55,3.782,72.79,20,20,"vPC8"
599,"ROI74","Do5.1",26,25726681.65,3.783,72.79,20,20,"vPC8"
600,"ROI74","Do7.2",28,23115928.82,3.782,72.8,19.5,20,"vPC8"
601,"ROI74","Dd7.2",11,23074452.3,3.785,72.79,20,20,"vPC8"
602,"ROI74","Dd7.3",11,23058949.27,3.785,72.8,20,20,"vPC8"
603,"ROI74","Dd7.1",11,22960276.24,3.785,72.79,20,13.7,"vPC8"
604,"ROI74","Do7.1",28,22667001.82,3.782,72.8,19.5,20,"vPC8"
605,"ROI74","Do7.3",28,22523002.81,3.782,72.78,19.3,15.9,"vPC8"
606,"ROI74","Dd4.3",8,22081800.59,3.784,72.79,20,13.7,"vPC8"
607,"ROI74","Dd1.3",5,22036869.06,3.783,72.79,20,16.8,"vPC8"
608,"ROI74","Df1.1",12,20973285.15,3.784,72.79,20,7.4,"vPC8"
609,"ROI74","Dd1.1",5,20689050.37,3.784,72.79,20,16.7,"vPC8"
610,"ROI74","Dd6.2",10,20551613.44,3.783,72.79,20,18.5,"vPC8"
611,"ROI74","Dd4.2",8,20517022.88,3.785,72.78,20,20,"vPC8"
612,"ROI74","Df1.3",12,20453414.87,3.783,72.79,19.9,7.3,"vPC8"
613,"ROI74","Dd5.1",9,20102507.95,3.786,72.8,20,20,"vPC8"
614,"ROI74","Dd4.1",8,20075919.04,3.784,72.79,20,9.8,"vPC8"
615,"ROI74","Dd5.3",9,20061134.78,3.786,72.8,20,20,"vPC8"
616,"ROI74","Dd2.2",6,19873087.62,3.783,72.79,20,20,"vPC8"
617,"ROI74","Dd6.1",10,19636617.95,3.783,72.79,20,18.9,"vPC8"
618,"ROI74","Dd2.1",6,19530711.4,3.784,72.79,20,20,"vPC8"
619,"ROI74","Df3.1",14,19482989.56,3.783,72.79,20,9.8,"vPC8"
620,"ROI74","Dd1.2",5,19482590.86,3.785,72.78,20,12.6,"vPC8"
621,"ROI74","Df1.2",12,19356945.71,3.784,72.78,20,6,"vPC8"
622,"ROI74","Dd2.3",6,19161170.28,3.783,72.79,20,20,"vPC8"
623,"ROI74","Dc1.1",0,18754851.62,3.784,72.8,20,20,"vPC8"
624,"ROI74","Dd6.3",10,18591705.59,3.785,72.78,20,16.8,"vPC8"
625,"ROI74","Dc1.3",0,18566664.93,3.784,72.8,20,20,"vPC8"
626,"ROI74","Df3.2",14,18423551.01,3.783,72.79,20,13.2,"vPC8"
627,"ROI74","Dc1.2",0,18339177.07,3.784,72.8,20,15.9,"vPC8"
628,"ROI74","Dd5.2",9,18124457.97,3.789,72.82,20,20,"vPC8"
629,"ROI74","Df4.2",15,18055799.68,3.783,72.79,20,10.5,"vPC8"
630,"ROI74","Do4.3",25,18037087.8,3.783,72.78,20,13.7,"vPC8"
631,"ROI74","Dn1.2",16,17882973.76,3.785,72.81,20,11.4,"vPC8"
632,"ROI74","Do2.1",23,17873449.11,3.782,72.78,17.6,15.7,"vPC8"
633,"ROI74","Dn1.3",16,17806135.88,3.786,72.82,20,20,"vPC8"
634,"ROI74","Dn1.1",16,17801325.89,3.785,72.81,20,20,"vPC8"
635,"ROI74","Do2.2",23,17731164.09,3.78,72.78,17.5,15.8,"vPC8"
636,"ROI74","Df4.1",15,17415462.36,3.784,72.79,20,20,"vPC8"
637,"ROI74","Do4.2",25,17345833.88,3.784,72.79,20,14.1,"vPC8"
638,"ROI74","Df3.3",14,17251537.62,3.782,72.79,20,11.6,"vPC8"
639,"ROI74","Do5.2",26,16807961.22,3.784,72.78,20,20,"vPC8"
640,"ROI74","Do2.3",23,16705348.66,3.782,72.77,17.3,9.6,"vPC8"
641,"ROI74","Df2.1",13,16559447.86,3.781,72.78,18.2,12.9,"vPC8"
642,"ROI74","Df2.3",13,16276593.34,3.783,72.77,20,11.3,"vPC8"
643,"ROI74","Df4.3",15,16271533.45,3.784,72.79,20,8.4,"vPC8"
644,"ROI74","Do4.1",25,16097368.63,3.782,72.78,17.3,11,"vPC8"
645,"ROI74","Df2.2",13,15560886.92,3.782,72.78,18.1,11.8,"vPC8"
646,"ROI74","Dn6.3",21,12478127.72,3.787,72.81,20,20,"vPC8"
647,"ROI74","Dn6.1",21,12327418.36,3.787,72.82,20,20,"vPC8"
