"NO","ROI_ID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_vPC"
42082,"ROI1","Dd1.3","63",295458.85,0.708,12.385,10.8,7.1,"vPC553"
42083,"ROI503","Dd5.3","67",295432.04,4.714,87.31,20,20,"vPC1968"
42085,"ROI120","Dd5.1","9",295403.89,6.702,105.34,20,20,"vPC887"
42086,"ROI462","Do3.1","24",295395.51,4.394,102.27,20,20,"vPC1557"
42087,"ROI337","Do3.3","82",295392.21,1.986,12.122,18.8,20,"vPC1632"
42089,"ROI203","Df2.2","42",295349.82,5.312,122.18,13.9,5,"vPC1096"
42090,"ROI77","Dn1.3","74",295338.61,3.699,73.35,20,20,"vPC1088"
42091,"ROI407","Df4.1","15",295299.7,6.638,113.38,20,20,"vPC1252"
42092,"ROI8","Dd3.2","36",295267.48,1.512,15.54,16,20,"vPC585"
42093,"ROI1","Do1.2","51",295225.05,0.706,12.385,10.7,5,"vPC553"
42096,"ROI208","Do6.3","85",295173.63,3.498,60.63,20,20,"vPC805"
42100,"ROI407","Dc2.1","1",295099.19,6.632,113.41,20,20,"vPC1252"
42102,"ROI330","Dc2.2","30",295085.03,0.862,21.39,20,20,"vPC588"
42105,"ROI89","Df3.1","14",295056.39,3.398,75.77,11.3,20,"vPC1159"
42106,"ROI319","Df2.1","13",295029.36,2.282,30.47,20,20,"vPC383"
42109,"ROI291","Dd2.1","6",294968.78,4.024,71.55,20,20,"vPC1541"
42114,"ROI453","Dd1.3","63",294931.42,3.697,71.83,13.1,20,"vPC1530"
42117,"ROI330","Dc3.3","60",294874.08,0.858,21.42,20,20,"vPC588"
42118,"ROI35","Dn5.2","49",294867.17,3.108,49.87,20,20,"vPC675"
42122,"ROI184","Df2.1","13",294776,3.685,72.73,7.9,5,"vPC108"
42123,"ROI320","Do6.3","85",294766.08,2.356,30.81,20,20,"vPC151"
42124,"ROI460","Dn2.1","17",294765.99,3.586,54.48,17.6,20,"vPC1433"
42125,"ROI67","Df1.2","41",294739.56,3.777,69.15,5,20,"vPC196"
42127,"ROI1","Dn2.1","17",294723.48,0.706,12.433,14.9,20,"vPC553"
42131,"ROI276","Dd7.1","11",294661.33,1.952,32.84,20,20,"vPC317"
42134,"ROI316","Df1.1","12",294561.43,7.137,131.38,20,15.9,"vPC1102"
42135,"ROI120","Dd3.3","65",294557.22,6.745,105.11,12.2,20,"vPC629"
42136,"ROI433","Dn2.2","46",294536.93,1.317,22.3,20,20,"vPC1551"
42137,"ROI1","Dd7.3","69",294505.4,0.702,12.395,12.9,7.8,"vPC553"
42139,"ROI503","Dd1.3","63",294488.51,4.716,87.33,20,20,"vPC1968"
42142,"ROI6","Dn3.1","18",294368.23,1.028,15.81,20,20,"vPC780"
42146,"ROI137","Do3.3","82",294342.36,0.802,15.69,12.4,20,"vPC1489"
42149,"ROI6","Dn5.3","78",294285.51,1.03,15.6,20,20,"vPC780"
42150,"ROI77","Do7.3","86",482856.13,3.71,72.69,6.8,20,"vPC89"
42151,"ROI52","Dd3.2","36",294245.3,3.55,64.92,6.4,5,"vPC552"
42153,"ROI516","Dd1.2","34",294206.33,7.026,112.32,20,20,"vPC1784"
42155,"ROI462","Do7.1","28",294155.09,4.393,102.27,20,20,"vPC1557"
42159,"ROI39","Do4.3","83",294123.84,3.78,56.13,5,20,"vPC625"
42166,"ROI11","Do2.3","81",293921.78,1.058,18.15,20,20,"vPC528"
42167,"ROI8","Df3.2","43",293914.62,1.518,15.56,15.5,20,"vPC585"
42168,"ROI452","Dd7.2","40",293909.7,3.935,68.6,20,20,"vPC803"
42169,"ROI143","Dd4.1","8",293890.77,1.007,21.62,20,20,"vPC1161"
42170,"ROI392","Dd1.2","34",293823.21,3.645,68.6,20,20,"vPC683"
42171,"ROI235","Dd7.1","11",293796.13,1.782,41.48,20,20,"vPC1485"
42172,"ROI62","Dn5.2","49",293782.29,4.355,63.17,20,20,"vPC627"
42173,"ROI416","Do5.2","55",293781.37,5.352,122.59,11.3,20,"vPC142"
42179,"ROI8","Df2.3","71",293717.32,1.518,15.55,16.1,20,"vPC585"
42182,"ROI25","Dd7.3","69",293626.81,2.079,27.38,20,20,"vPC931"
42183,"ROI261","Dd7.1","11",293613.04,2.189,28.45,20,20,"vPC481"
42185,"ROI384","Do5.2","55",293581.59,3.569,61.92,20,20,"vPC311"
42190,"ROI135","Do1.2","51",293556.04,1.006,22.38,20,5,"vPC544"
42192,"ROI503","Dd6.2","39",293553.37,4.716,87.3,20,20,"vPC1968"
42195,"ROI89","Dn4.1","19",293501.01,3.385,76.06,17.4,20,"vPC267"
42196,"ROI197","Dn1.1","16",293496.7,2.22,42.82,20,20,"vPC920"
42198,"ROI197","Dn2.1","17",293474.64,2.221,42.83,20,20,"vPC920"
42207,"ROI407","Dd5.3","67",293301.66,6.651,113.2,20,20,"vPC2007"
42210,"ROI377","Dn6.2","50",293225.39,3.513,77.39,20,20,"vPC223"
42211,"ROI452","Dd7.1","11",293221.31,3.935,68.62,20,20,"vPC803"
42213,"ROI343","Dc3.1","2",293206.59,2.072,11.785,10.3,20,"vPC1522"
42216,"ROI503","Dd5.1","9",293136.03,4.713,87.31,20,20,"vPC1968"
42217,"ROI52","Dc3.2","31",293113.34,3.558,65.04,9.6,20,"vPC552"
42219,"ROI76","Dc5.1","4",293097.04,3.947,72.65,20,20,"vPC457"
42220,"ROI211","Do2.1","23",293089.09,1.973,40.72,20,20,"vPC719"
42222,"ROI8","Dc1.3","58",293086.6,1.52,15.62,17,20,"vPC585"
42224,"ROI376","Df1.1","12",293020.73,3.787,64.64,20,20,"vPC707"
42229,"ROI500","Dd1.2","34",292855.93,4.341,72.44,20,20,"vPC1481"
42236,"ROI208","Do5.1","26",292756.7,3.5,60.67,14.2,20,"vPC805"
42238,"ROI52","Dc3.3","60",292715.06,3.558,65.04,7.1,20,"vPC552"
42239,"ROI208","Do4.2","54",292707.65,3.497,60.61,16.5,20,"vPC805"
42243,"ROI122","Dd4.1","8",292664.4,6.92,102.9,5.5,5,"vPC1463"
42245,"ROI453","Dc1.2","29",292579.53,3.703,71.71,19.8,20,"vPC1530"
42246,"ROI431","Df4.1","15",292564.2,1.011,34.9,20,20,"vPC1127"
42248,"ROI512","Dd6.2","39",292542.93,7.146,128.46,20,20,"vPC987"
42251,"ROI39","Dd4.1","8",292509.74,3.911,57.02,11.7,20,"vPC1615"
42252,"ROI365","Dd4.1","8",292501.96,2.195,36.38,20,20,"vPC839"
42256,"ROI295","Do4.2","54",292481.54,3.855,72.21,20,20,"vPC157"
42258,"ROI120","Do4.3","83",292423.12,6.744,104.3,20,20,"vPC911"
42259,"ROI462","Df1.3","70",292403.68,4.395,102.29,20,20,"vPC1557"
42261,"ROI337","Dn2.1","17",292383.67,1.983,12.195,20,20,"vPC1632"
42262,"ROI516","Dd5.1","9",292370.93,7.024,112.38,20,20,"vPC1784"
42266,"ROI39","Dn5.2","49",292269,3.739,56.91,13.7,20,"vPC281"
42268,"ROI81","Dn2.2","46",292253.69,3.372,74.75,8.8,20,"vPC1352"
42272,"ROI267","Dn3.3","76",292176.08,1.256,17.97,20,20,"vPC35"
42273,"ROI344","Dn3.2","47",292154.16,2.046,11.938,17.6,20,"vPC1487"
42274,"ROI462","Dd2.1","6",292138.69,4.393,102.26,20,20,"vPC1557"
42275,"ROI8","Dc1.2","29",292133.53,1.521,15.61,16,20,"vPC585"
42277,"ROI385","Df2.2","42",292095.3,4.065,66.29,20,20,"vPC1079"
42281,"ROI84","Dc1.2","29",292039.24,3.519,72.2,20,5,"vPC366"
42283,"ROI1","Dd7.2","40",292013.57,0.706,12.397,11.1,11.2,"vPC553"
42286,"ROI60","Dd5.3","67",291883.92,4.15,63.3,20,5,"vPC469"
42288,"ROI342","Dn3.1","18",291878.35,2.122,12.669,11.9,20,"vPC1780"
42289,"ROI211","Do5.2","55",291856.62,1.997,40.91,20,20,"vPC783"
42291,"ROI344","Dn4.2","48",291832.47,2.038,12.01,14.4,20,"vPC1487"
42293,"ROI6","Do1.2","51",291799.78,1.031,15.39,19.1,20,"vPC780"
42294,"ROI457","Dd7.3","69",291769.31,1.967,24.96,20,20,"vPC1380"
42297,"ROI337","Dn5.3","78",291711.16,1.984,12.198,17.5,20,"vPC1632"
42298,"ROI39","Dd3.1","7",291692.5,3.923,56.55,12.7,5,"vPC1615"
42300,"ROI1","Dd7.1","11",291643.43,0.708,12.382,13.4,5,"vPC553"
42303,"ROI457","Dd7.2","40",291629.66,1.967,24.95,20,20,"vPC1380"
42304,"ROI348","Dn6.1","21",291618.73,1.232,24.13,17.6,20,"vPC154"
42305,"ROI497","Dc4.2","32",291569.95,3.126,55.39,20,20,"vPC1870"
42306,"ROI62","Dd2.1","6",291554.6,4.37,63.3,9.1,20,"vPC1331"
42310,"ROI39","Do4.3","83",291482.02,3.915,56.93,20,20,"vPC1615"
42311,"ROI151","Dn1.1","16",291462.96,2.059,29.71,20,20,"vPC957"
42312,"ROI385","Do5.3","84",291458.55,4.071,66.29,20,20,"vPC1079"
42314,"ROI434","Do6.2","56",291355.81,0.951,23.46,20,20,"vPC1311"
42315,"ROI61","Dn6.3","79",291355.08,4.207,63.85,20,20,"vPC272"
42318,"ROI202","Do5.3","84",291269.05,4.551,64.81,20,20,"vPC764"
42320,"ROI497","Do2.1","23",291255.61,3.133,55.41,20,20,"vPC1870"
42323,"ROI62","Do5.3","84",291201.55,4.368,63.29,9.8,20,"vPC1331"
42326,"ROI439","Df4.1","15",291162.44,3.978,64.59,15.2,20,"vPC845"
42327,"ROI376","Do5.1","26",291161.46,3.804,64.75,20,20,"vPC118"
42328,"ROI3","Dd4.1","8",291125.03,0.972,12.136,20,20,"vPC690"
42330,"ROI77","Df4.1","15",291116.58,3.742,73.61,13.1,20,"vPC477"
42331,"ROI428","Dc5.1","4",291095.36,5.085,73.32,16.9,5,"vPC1342"
42334,"ROI330","Dc2.3","59",291062.37,0.861,21.4,20,20,"vPC588"
42339,"ROI113","Do2.1","23",290937.49,5.165,102.6,12.3,20,"vPC127"
42343,"ROI279","Do1.2","51",290829.19,1.067,38.28,13,20,"vPC505"
42345,"ROI171","Dd7.3","69",290812.02,4.365,67.37,11.4,20,"vPC75"
42346,"ROI337","Do7.2","57",290805.7,1.983,12.132,20,20,"vPC1632"
42351,"ROI289","Dn4.3","77",290765.73,2.063,20.86,20,20,"vPC769"
42361,"ROI376","Df4.1","15",290511.59,3.79,64.57,20,5,"vPC707"
42362,"ROI50","Dc5.1","4",290509.92,3.645,65.13,20,5,"vPC190"
42364,"ROI197","Do2.3","81",290495.47,2.194,42.8,20,20,"vPC1708"
42365,"ROI145","Df2.1","13",290489.09,1.752,25.51,20,20,"vPC381"
42366,"ROI77","Dn4.3","77",290480.4,3.702,73.52,20,20,"vPC1088"
42369,"ROI519","Do5.2","55",290406.46,5.174,102.58,15.6,20,"vPC127"
42372,"ROI190","Dc2.3","59",290342.13,2.468,32.3,20,20,"vPC451"
42374,"ROI220","Dn3.1","18",290329.76,1.331,15.62,10.6,20,"vPC1106"
42381,"ROI291","Dd2.2","35",290077.31,4.024,71.54,20,20,"vPC1541"
42383,"ROI8","Dn4.2","48",290047.78,1.525,15.65,20,20,"vPC585"
42384,"ROI276","Do6.2","56",290039.56,1.914,32.8,20,20,"vPC338"
42385,"ROI38","Dd3.2","36",290017.62,3.647,51.84,9.1,20,"vPC782"
42388,"ROI40","Dn3.2","47",289943.33,3.994,56.76,6.4,20,"vPC516"
42389,"ROI120","Do5.3","84",289933.73,6.72,104.31,20,20,"vPC1620"
42390,"ROI173","Df3.1","14",289910.28,3.953,72.75,20,20,"vPC457"
42392,"ROI385","Dd3.1","7",289832.15,4.067,66.29,20,20,"vPC1079"
42394,"ROI344","Dn6.3","79",289804.82,2.037,12.01,7.7,11.9,"vPC1487"
42396,"ROI276","Dd7.2","40",289790.84,1.952,32.85,20,20,"vPC317"
42398,"ROI490","Do2.2","52",289756.98,4.27,72.7,20,20,"vPC1257"
42400,"ROI84","Dc1.1","0",289727.59,3.518,72.2,20,5,"vPC366"
42404,"ROI378","Dn2.1","17",289677.02,3.895,62.18,6.4,20,"vPC126"
42405,"ROI73","Dn5.2","49",289664.19,3.785,70.94,20,20,"vPC193"
42407,"ROI52","Dd3.1","7",289609.87,3.55,64.92,5,5,"vPC552"
42408,"ROI140","Dn2.3","75",289553.65,1.054,21.1,14.6,20,"vPC374"
42411,"ROI190","Dc2.1","1",289526.04,2.467,32.31,20,20,"vPC451"
42414,"ROI3","Dd4.2","37",289469.17,0.977,12.137,20,20,"vPC690"
42416,"ROI166","Dn1.2","45",289424.96,2.317,51.84,5,14.1,"vPC500"
42417,"ROI56","Df2.2","42",289371.23,3.466,64.27,11.2,20,"vPC755"
42423,"ROI265","Dc1.1","0",289291.25,5.266,70.47,17.4,5,"vPC834"
42425,"ROI376","Dc1.2","29",289274.41,3.795,64.56,20,5,"vPC707"
42426,"ROI52","Do5.2","55",289247.94,3.559,64.93,15.5,20,"vPC552"
42427,"ROI276","Dd1.1","5",289240.23,1.95,32.83,20,20,"vPC317"
42428,"ROI73","Dn3.1","18",289183.24,3.812,71.02,15.6,20,"vPC180"
42432,"ROI184","Dc2.2","30",289001.2,3.66,72.67,20,20,"vPC108"
42433,"ROI457","Dd3.1","7",288994.08,1.973,24.94,20,20,"vPC1380"
42451,"ROI6","Dc2.3","59",288596.33,1.029,15.5,20,20,"vPC780"
42452,"ROI319","Do6.3","85",288575.87,2.286,30.55,20,20,"vPC383"
42453,"ROI143","Dd7.2","40",288553.51,1.014,21.62,14.7,20,"vPC1161"
42454,"ROI6","Do6.2","56",288514.67,1.032,15.51,18.6,20,"vPC780"
42456,"ROI111","Dn2.3","75",288478.56,4.872,100.43,16.1,20,"vPC860"
42460,"ROI319","Df4.1","15",573082.48,2.284,30.45,20,20,"vPC383"
42463,"ROI143","Dd5.2","38",288353.19,1.005,21.63,20,20,"vPC1161"
42465,"ROI226","Dd5.1","9",288281.72,1.165,29.06,20,20,"vPC482"
42467,"ROI37","Dn5.3","78",288163.81,3.228,54.63,5,20,"vPC60"
42468,"ROI208","Do3.1","24",288155.26,3.499,60.59,20,20,"vPC805"
42469,"ROI376","Df4.2","44",288154.03,3.789,64.54,20,5,"vPC707"
42472,"ROI462","Dd1.1","5",288113.19,4.394,102.26,20,20,"vPC1557"
42475,"ROI256","Do5.1","26",288045.5,4.323,104.6,20,20,"vPC796"
42477,"ROI450","Dd5.2","38",287991.21,4.191,87.91,20,20,"vPC1860"
42478,"ROI118","Dd5.2","38",287977.13,4.606,75.12,20,5,"vPC1565"
42480,"ROI365","Dd6.1","10",287956.98,2.194,36.37,20,20,"vPC839"
42481,"ROI386","Do6.2","56",287953.07,4.14,66.34,20,20,"vPC989"
42482,"ROI120","Dd1.2","34",287951.21,6.748,104.99,20,20,"vPC629"
42484,"ROI434","Dd1.2","34",287922.95,0.95,23.48,20,20,"vPC1311"
42486,"ROI432","Dc4.2","32",287866.13,1.116,19.42,20,20,"vPC579"
42488,"ROI265","Df2.1","13",287846.42,5.268,70.47,16.1,20,"vPC834"
42492,"ROI135","Do1.1","22",287804.25,1.006,22.41,20,5,"vPC544"
42494,"ROI190","Dc2.2","30",287736.93,2.467,32.3,20,20,"vPC451"
42495,"ROI453","Do7.1","28",287724.15,3.696,71.04,20,20,"vPC747"
42500,"ROI39","Df3.1","14",287700.78,3.914,56.95,20,20,"vPC1615"
42501,"ROI111","Dn2.1","17",287698.94,4.874,100.45,14.1,20,"vPC860"
42502,"ROI73","Dn2.1","17",287698.32,3.779,70.93,20,5,"vPC193"
42504,"ROI194","Dd7.2","40",287687.19,2.77,39.19,20,20,"vPC443"
42505,"ROI62","Dd5.1","9",287666.36,4.352,63.17,20,5,"vPC627"
42506,"ROI279","Dc2.3","59",287645.06,1.058,38.22,20,20,"vPC505"
42508,"ROI81","Dn2.3","75",287636.47,3.372,74.76,10.1,20,"vPC1352"
42510,"ROI135","Do1.3","80",287618.21,1.007,22.37,20,20,"vPC544"
42512,"ROI385","Df2.1","13",287550.94,4.067,66.29,20,20,"vPC1079"
42513,"ROI432","Dc2.3","59",287524.61,1.125,19.52,20,20,"vPC579"
42514,"ROI99","Dc2.2","30",287522.81,4.034,77.34,8.5,20,"vPC674"
42516,"ROI445","Df4.1","15",287433.54,5.293,128.07,20,20,"vPC904"
42520,"ROI62","Df1.3","70",287411.23,4.368,63.3,20,9.3,"vPC1331"
42521,"ROI376","Dc5.2","33",287401.06,3.788,64.57,20,20,"vPC707"
42522,"ROI279","Dd2.3","64",287385.42,1.052,38.32,20,20,"vPC329"
42523,"ROI192","Do1.3","80",287385.26,2.723,31.68,9.7,20,"vPC276"
42524,"ROI54","Dn5.3","78",287349.66,3.303,49.6,5,5,"vPC171"
42525,"ROI330","Dc3.2","31",287332.24,0.858,21.43,20,20,"vPC588"
42526,"ROI197","Do1.2","51",287320.63,2.189,42.8,20,20,"vPC1708"
42527,"ROI73","Dc3.1","2",287301.39,3.784,70.92,20,5,"vPC193"
42531,"ROI390","Dn1.3","74",287236.74,3.854,70.1,6.7,20,"vPC546"
42540,"ROI99","Df3.2","43",286974.6,4.034,77.32,5,20,"vPC674"
42541,"ROI439","Dd2.3","64",286949.05,4,65.09,20,5,"vPC269"
42542,"ROI176","Dd5.1","9",286945.67,6.953,116.32,20,20,"vPC900"
42546,"ROI208","Do1.2","51",286846.24,3.5,60.55,20,20,"vPC805"
42548,"ROI1","Dd5.1","9",286833.69,0.698,12.405,11.8,20,"vPC553"
42550,"ROI275","Do5.1","26",286771.6,1.917,30.55,20,20,"vPC205"
42551,"ROI143","Dn1.2","45",286763.59,1.009,21.75,20,20,"vPC1161"
42553,"ROI83","Do4.2","54",286750.45,3.463,74.75,5,20,"vPC664"
42554,"ROI415","Dc1.2","29",286746.92,7.145,112.35,20,20,"vPC905"
42555,"ROI414","Dc3.1","2",286733.42,7.058,109.97,9,20,"vPC1362"
42558,"ROI265","Dn3.2","47",286696.27,5.265,70.45,20,20,"vPC834"
42560,"ROI171","Dd7.2","40",286687.33,4.363,67.35,12,20,"vPC75"
42562,"ROI428","Dc5.2","33",286684.11,5.084,73.33,16.4,5,"vPC1342"
42563,"ROI142","Df4.2","44",286678.77,1.132,23.53,20,20,"vPC1058"
42565,"ROI176","Dd5.3","67",286670.92,6.954,116.32,20,20,"vPC900"
42566,"ROI173","Dc4.3","61",286632.65,3.969,73.78,9.2,20,"vPC533"
42571,"ROI377","Do6.1","27",286522.47,3.493,77.38,20,19.2,"vPC428"
42572,"ROI84","Dc2.1","1",286521.83,3.515,72.18,20,5,"vPC366"
42574,"ROI385","Df2.3","71",286452.02,4.068,66.31,20,20,"vPC1079"
42577,"ROI422","Dc3.3","60",286389.51,3.666,75.1,18.3,20,"vPC1086"
42582,"ROI462","Dc5.2","33",286307.68,4.388,102.28,20,20,"vPC1557"
42589,"ROI6","Dd6.2","39",286224.03,1.012,14.948,20,5,"vPC622"
42591,"ROI145","Df2.2","42",286191.59,1.751,25.5,20,20,"vPC381"
42596,"ROI498","Do7.1","28",286151.86,4.495,67.71,20,20,"vPC2206"
42597,"ROI55","Dc4.1","3",286149.43,3.466,63.93,20,20,"vPC1240"
42602,"ROI1","Dd1.1","5",286111.01,0.706,12.399,11.2,14.2,"vPC553"
42607,"ROI261","Df2.1","13",286034.39,2.19,28.49,20,20,"vPC481"
42609,"ROI246","Dd6.1","10",285954.8,3.741,67.93,20,20,"vPC1345"
42610,"ROI337","Do2.2","52",285940.61,1.989,12.122,16.4,20,"vPC1632"
42614,"ROI5","Dc1.1","0",285924.26,0.967,14.594,8.9,5,"vPC423"
42616,"ROI111","Dc2.2","30",285912.79,4.877,100.44,15.4,20,"vPC860"
42619,"ROI277","Dc2.2","30",285787.09,1.84,38.32,20,20,"vPC278"
42620,"ROI385","Do5.2","55",285700.6,4.069,66.31,20,20,"vPC1079"
42623,"ROI375","Dn1.2","45",285648.45,3.651,74.2,20,9.2,"vPC1631"
42625,"ROI453","Df4.3","73",285619.85,3.704,71.01,20,20,"vPC747"
42629,"ROI40","Dd4.2","37",285553.43,4.002,56.91,20,20,"vPC516"
42630,"ROI120","Do4.3","83",285515.12,6.721,104.34,20,20,"vPC1620"
42632,"ROI402","Dd4.2","37",285490.38,7.45,127.13,14.4,12.5,"vPC1141"
42634,"ROI330","Df1.1","12",285441.52,0.866,21.46,20,20,"vPC588"
42638,"ROI377","Dn4.2","48",285301.76,3.484,77.23,20,20,"vPC428"
42640,"ROI235","Df1.1","12",285284.75,1.782,41.45,20,20,"vPC1485"
42641,"ROI222","Df1.2","41",285171.71,1.59,16.12,20,20,"vPC554"
42642,"ROI70","Do4.1","25",285162.65,3.907,71,7,20,"vPC459"
42643,"ROI462","Dc4.3","61",285148.36,4.388,102.29,20,20,"vPC1557"
42648,"ROI391","Dc3.1","2",285072.08,3.885,70.53,20,5,"vPC163"
42650,"ROI497","Do6.2","56",285050.27,3.132,55.38,20,20,"vPC1870"
42652,"ROI8","Df3.3","72",285034.25,1.517,15.57,15.8,20,"vPC585"
