"NO","PeakID","SampleID","SI","Amplitude","1H(CS)","13C(CS)","1H(LW)","13C(LW)","Designate_PC"
23722,13933,"Dd7.3",69,383478.21,1.041,38.34,20,20,NA
23723,10985,"Dd6.3",68,383432.63,4.182,87.92,20,20,NA
23724,10644,"Dc2.3",59,383365.65,1.034,38.32,20,20,NA
23725,13338,"Do1.1",22,383347.95,1.519,25.85,20,20,NA
23726,15604,"Dn3.2",47,383289.72,1.156,19.74,20,20,NA
23727,5583,"Df1.1",12,383271.96,4.108,75.48,5,20,NA
23728,13461,"Dc4.1",3,383257.12,2.561,32.69,20,20,NA
23729,5745,"Dc2.1",1,383256.79,3.303,49.58,5,5,NA
23730,11576,"Do1.1",22,383255.61,1.917,32.8,20,20,NA
23731,13747,"Dd5.1",9,383227.27,3.308,75.35,20,20,NA
23732,10371,"Do5.1",26,383196.34,3.304,52.43,20,20,NA
23733,15539,"Df2.2",42,383152.87,6.723,105.02,20,20,NA
23734,15187,"Dn5.2",49,383134.47,3.446,63.84,20,20,NA
23735,10939,"Dd5.2",38,383128.44,5.081,93.75,20,20,NA
23736,10027,"Dn4.1",19,383093.94,1.235,28.98,20,20,NA
23737,12239,"Dn3.1",18,383087.93,6.786,116.12,20,20,NA
23738,10890,"Dc4.3",61,383083.59,4.169,65.38,20,20,NA
23739,11721,"Dc4.3",61,383082.96,4.082,59.34,20,20,NA
23740,15535,"Do3.2",53,383076.44,3.875,75.12,20,20,NA
23741,13022,"Dn3.2",47,383059.39,2.024,33.41,20,20,NA
23742,10847,"Df1.1",12,383050.43,4.069,66.31,20,20,NA
23743,15037,"Dn2.1",17,383043.13,2.33,33.17,20,20,NA
23744,13382,"Dd5.2",38,383038.86,1.715,25.55,20,20,NA
23745,11826,"Dn1.2",45,383018.84,0.817,16.11,20,20,NA
23746,15607,"Dd3.2",36,383001.32,3.486,55.26,20,20,NA
23747,15863,"Dn3.1",18,382921.98,2.373,44.1,20,20,NA
23748,9985,"Dn6.3",79,382913.72,5.148,76.66,16.9,16.7,NA
23749,14922,"Dn5.2",49,382890.82,3.712,64.89,20,20,NA
23750,12497,"Dn3.2",47,382882.4,1.309,25.81,20,20,NA
23751,12746,"Dn5.1",20,382878.9,4.308,55.86,20,5,NA
23752,13957,"Do2.3",81,382862.19,1.305,25.73,20,20,NA
23753,14668,"Do1.1",22,382846.51,3.278,62.72,20,20,NA
23754,10917,"Dc1.1",0,382827.65,0.938,47.03,20,6.7,NA
23755,12610,"Dc3.2",31,382786.13,3.794,70.01,20,20,NA
23756,10902,"Dn4.3",77,382782.36,3.684,72.37,20,20,NA
23757,11089,"Do5.1",26,382773.68,3.717,69.18,20,20,NA
23758,11957,"Do1.3",80,382754.99,6.709,105.32,20,20,NA
23759,9968,"Do5.1",26,382707.53,6.716,105.4,20,20,NA
23760,12538,"Dc4.3",61,382695.04,3.79,70.94,20,5,NA
23761,11773,"Dc2.1",1,382687.43,4.159,65.38,20,20,NA
23762,14706,"Dd5.1",9,382681.7,1.57,25.17,20,20,NA
23763,11719,"Do2.3",81,382666.85,1.018,21.57,20,20,NA
23764,8434,"Df4.3",73,382666.3,3.773,55.97,19.1,5,NA
23765,14031,"Do6.2",56,382637.81,3.241,62.54,20,20,NA
23766,10902,"Dd6.2",39,382599.34,3.248,53.06,20,20,NA
23767,10012,"Dn5.2",49,382598.89,1.18,16.94,20,20,NA
23768,14553,"Dn5.2",49,382591.84,3.57,65.98,20,20,NA
23769,14309,"Dd3.3",65,382556.73,7.331,129.97,20,20,NA
23770,12333,"Df4.3",73,382520.16,0.958,57.41,20,20,NA
23771,15216,"Df3.1",14,382484.96,3.548,61.9,20,20,NA
23772,15164,"Dc5.2",33,382483.11,3.506,75.56,20,20,NA
23773,10656,"Dd4.3",66,382415.34,6.759,105.58,20,20,NA
23774,11022,"Dc3.2",31,382412.31,6.701,105.44,20,20,NA
23775,13092,"Dd7.2",40,382340.02,3.124,55.32,20,20,NA
23776,13713,"Do6.2",56,382322.12,2.106,26.55,20,20,NA
23777,12499,"Dd5.1",9,382293.94,2.767,38.42,20,20,NA
23778,15339,"Dd2.1",6,382292.36,3.146,74.86,20,20,NA
23779,6584,"Dc1.3",58,382281.72,4.002,61.33,8.4,5,NA
23780,13806,"Dn1.2",45,382275,3.932,67.21,20,20,NA
23781,12558,"Dc1.3",58,382251.56,3.814,64.92,20,5,NA
23782,9089,"Dd1.1",5,382248.09,1.324,20.92,14.5,20,NA
23783,11656,"Dd2.2",35,382247.15,4.112,84.43,20,20,NA
23784,11698,"Df2.2",42,382238.71,3.855,60.37,20,20,NA
23785,14369,"Dn1.2",45,382238.39,3.732,72.04,20,20,NA
23786,15378,"Dn1.2",45,382211.46,2.774,41.51,20,20,NA
23787,13795,"Dn2.3",75,382194.44,1.407,33.78,20,20,NA
23788,7060,"Do1.3",80,382192.99,3.644,65.1,20,20,NA
23789,10726,"Df4.1",15,382145.24,7.098,116.98,20,20,NA
23790,8544,"Dn2.3",75,382136.1,3.36,74.43,17.8,20,NA
23791,9602,"Dc2.1",1,382127.71,2.075,27.35,15.7,19.2,NA
23792,15093,"Df1.2",41,382102.31,3.3,75.3,20,20,NA
23793,13211,"Dd1.2",34,382095.78,4.267,72.69,20,20,NA
23794,14661,"Do7.2",57,382089.5,4.89,102.5,20,20,NA
23795,12773,"Do6.2",56,382085.32,2.768,38.2,20,20,NA
23796,15838,"Dn5.1",20,382078.92,1.409,31.72,20,20,NA
23797,8945,"Dn6.3",79,382078.12,3.234,74.58,10.9,20,NA
23798,11342,"Dc3.1",2,382075.4,1.18,29.06,20,20,NA
23799,14571,"Dd4.3",66,381934.8,7.017,117.32,20,20,NA
23800,11762,"Do1.3",80,381922.78,5.587,133.6,20,20,NA
23801,12409,"Dc2.1",1,381904.95,3.345,72.95,20,20,NA
23802,12921,"Dn4.3",77,381890.18,1.966,33.41,20,20,NA
23803,6461,"Dd2.2",35,381857.21,5.085,95.64,5.4,20,NA
23804,14035,"Do6.2",56,381851.92,3.898,67.62,20,20,NA
23805,12187,"Dc3.1",2,381850.46,3.525,76.55,20,20,NA
23806,7456,"Df4.3",73,381845.98,3.873,69.84,8.3,20,NA
23807,14929,"Dd6.2",39,381802.82,5.996,125.95,20,17.8,NA
23808,11082,"Dd2.1",6,381784.59,7.383,121.5,18.3,13.9,NA
23809,10574,"Do4.3",83,381771.13,3.388,11.992,20,20,NA
23810,12552,"Do1.1",22,381770.16,4.28,72.66,20,20,NA
23811,13295,"Dn6.3",79,381748.95,3.746,68.59,20,20,NA
23812,14772,"Dn5.2",49,381725.79,4.415,104.5,20,20,NA
23813,12684,"Dn3.2",47,381714.7,2.87,45.65,20,20,NA
23814,10941,"Dc3.2",31,381707.14,1.03,15.5,20,20,NA
23815,15139,"Dd2.2",35,381695.81,4.893,73.77,20,20,NA
23816,12777,"Dd7.3",69,381687.45,3.881,72.42,20,20,NA
23817,11943,"Dn3.1",18,381663.32,1.145,27.93,20,20,NA
23818,10813,"Dn5.2",49,381643.75,2.566,46.94,20,20,NA
23819,11691,"Dd1.2",34,381605.08,2.188,28.44,20,20,NA
23820,11582,"Do6.1",27,381601.75,3.722,72.12,20,5,NA
23821,12709,"Dn5.2",49,381595.5,1.877,40.73,20,20,NA
23822,8859,"Dn3.1",18,381546.8,1.336,26.72,20,20,NA
23823,15931,"Dn3.2",47,381537.9,3.515,75.27,20,20,NA
23824,12030,"Dc2.3",59,381492.65,3.341,72.98,20,20,NA
23825,14128,"Do1.1",22,381478.25,1.474,25.92,20,20,NA
23826,12774,"Dd5.2",38,381451.53,3.985,68.52,20,20,NA
23827,8962,"Do4.1",25,381450.53,3.946,72.67,20,20,NA
23828,13711,"Df4.1",15,381445.7,3.486,75.41,20,20,NA
23829,15016,"Dd3.2",36,381424.48,3.279,62.54,20,20,NA
23830,13285,"Dn5.1",20,381415.78,4.898,102.52,20,20,NA
23831,13469,"Df1.2",41,381398.5,4.075,73.17,20,20,NA
23832,13540,"Dc4.3",61,381375.46,1.645,33.68,20,20,NA
23833,14709,"Dn5.1",20,381355.08,4.412,104.53,20,20,NA
23834,11993,"Dn4.3",77,381354.74,4.046,73.27,20,20,NA
23835,14607,"Dn4.1",19,381352.99,1.216,30.34,20,20,NA
23836,6584,"Dd2.2",35,381328.83,3.45,74.09,5,5,NA
23837,6263,"Do6.2",56,381305.96,3.47,64.33,5,20,NA
23838,13789,"Do1.3",80,381289.03,4.276,72.68,20,20,NA
23839,7940,"Dn5.2",49,381280.28,3.274,53.79,9.4,20,NA
23840,11891,"Dc3.2",31,381270.34,1.143,40.44,20,20,NA
23841,10114,"Dc4.3",61,381263.23,1.323,20.92,17.2,20,NA
23842,14241,"Df1.1",12,381146.57,3.23,71.72,20,20,NA
23843,12771,"Dd1.1",5,381138.4,1.36,34.85,20,20,NA
23844,11449,"Dd1.1",5,381131.96,4.604,75.12,20,20,NA
23845,13632,"Do5.1",26,381093.89,3.417,65.19,20,20,NA
23846,12856,"Dc3.1",2,381073.31,3.801,64.67,20,5,NA
23847,12841,"Dn1.3",74,381071.43,1.399,32.86,20,20,NA
23848,13605,"Dd7.3",69,381061.93,6.978,120.48,20,20,NA
23849,12642,"Dd7.2",40,381045.82,0.892,51.46,20,5,NA
23850,9219,"Do6.1",27,381006.95,3.623,77.63,13.7,20,NA
23851,11245,"Df1.2",41,381003.57,3.631,74.89,14.9,20,NA
23852,14981,"Dn5.1",20,380980.24,1.034,17.95,20,20,NA
23853,10972,"Dc4.3",61,380968.69,2.109,27.44,20,5,NA
23854,11312,"Dd5.1",9,380931.66,4.947,73.7,20,20,NA
23855,11539,"Dd2.2",35,380925.32,2.081,27.37,20,20,NA
23856,12913,"Dn3.2",47,380907.87,0.919,18.56,20,20,NA
23857,12705,"Dn3.1",18,380871.97,4.4,70.68,20,20,NA
23858,5702,"Df4.3",73,380865.86,3.303,49.6,5,5,NA
23859,15987,"Df2.2",42,380846.37,3.177,71.55,20,20,NA
23860,11214,"Dn2.1",17,380818.7,1.199,28.91,20,20,NA
23861,10232,"Do4.3",83,380792.93,2.683,37.75,19.3,20,NA
23862,11489,"Dn4.3",77,380773.51,5.262,71.65,20,5,NA
23863,12715,"Dc2.3",59,380756.91,1.895,24.22,20,20,NA
23864,13334,"Do7.2",57,380733.51,6.957,116.95,20,20,NA
23865,14558,"Dd5.1",9,380665.34,3.293,64.23,20,20,NA
23866,14615,"Do4.3",83,380649.79,7.012,111.58,20,20,NA
23867,13685,"Dc2.3",59,380644.73,1.133,24.79,20,20,NA
23868,13429,"Do3.3",82,380613.71,3.257,52.06,20,20,NA
23869,11335,"Do4.1",25,380599.23,4.316,104.61,20,20,NA
23870,12764,"Dc1.3",58,380578.43,1.908,29.01,20,20,NA
23871,14367,"Do7.1",28,380546.67,3.515,61.97,20,20,NA
23872,10834,"Dc5.2",33,380539.63,3.749,73.64,20,5,NA
23873,10075,"Do4.3",83,380521.89,3.974,61.64,20,5,NA
23874,10592,"Dn6.1",21,380514.83,1.347,31.98,20,20,NA
23875,9279,"Do1.1",22,380500.03,3.24,53.17,18.1,20,NA
23876,14860,"Df4.3",73,380492.72,6.81,116.48,20,20,NA
23877,12779,"Do6.1",27,380486.32,6.764,116.58,20,20,NA
23878,13352,"Dn1.2",45,380477.76,6.696,116.04,20,20,NA
23879,7181,"Dd1.2",34,380437.46,2.546,30.81,7.1,20,NA
23880,11659,"Dn2.3",75,380430.91,1.24,28.88,20,20,NA
23881,13344,"Dn2.1",17,380413.42,1.353,25.12,20,20,NA
23882,7312,"Dc1.1",0,380410.92,6.369,106.69,7.2,19,NA
23883,12098,"Df4.1",15,380390.58,1.577,33.13,20,20,NA
23884,13042,"Df3.1",14,380373.52,0.932,21.78,20,20,NA
23885,15653,"Dc1.1",0,380350.3,3.269,73,20,20,NA
23886,12447,"Df4.3",73,380310.9,3.691,72.81,20,5,NA
23887,13923,"Dd7.2",40,380304.86,3.717,69.21,20,20,NA
23888,7098,"Dd3.3",65,380301.44,3.854,71.51,5,8.6,NA
23889,12762,"Do5.2",55,380297.09,3.709,71.55,20,20,NA
23890,13896,"Dn4.1",19,380255.32,3.62,65.93,20,20,NA
23891,7467,"Dd6.3",68,380253.37,3.92,56.72,5.9,20,NA
23892,15365,"Dd2.1",6,380232.4,4.276,86.95,20,20,NA
23893,7734,"Df4.3",73,380227.95,3.601,64.46,5,5,NA
23894,13471,"Dc4.1",3,380211.38,1.104,38.19,20,20,NA
23895,13786,"Dc3.2",31,380203.36,1.78,32.08,20,20,NA
23896,11584,"Dc3.2",31,380187.48,7.322,130.11,20,20,NA
23897,15297,"Dn3.1",18,380172.03,1.924,38.97,20,20,NA
23898,12663,"Dc3.2",31,380165.51,3.91,74.87,20,20,NA
23899,12550,"Dn1.2",45,380109.7,1.599,23.18,20,20,NA
23900,14348,"Dn2.3",75,380087.84,1.15,40.46,20,20,NA
23901,15615,"Dd4.1",8,380068.16,3.522,61.96,20,20,NA
23902,12317,"Dd7.2",40,380042.76,3.691,77.16,20,20,NA
23903,14332,"Dc5.2",33,380042.07,3.408,63.86,20,20,NA
23904,12288,"Dn4.3",77,380037.65,3.79,70.88,20,5,NA
23905,13811,"Dd3.3",65,380017.35,3.131,55.36,20,20,NA
23906,14718,"Dc4.3",61,380012.57,1.788,35.44,20,20,NA
23907,10110,"Do2.1",23,380007.99,2.206,31.74,20,20,NA
23908,10261,"Dd3.3",65,379993.58,7.353,117.43,16.3,5,NA
23909,10961,"Dd3.2",36,379992.67,1.993,22.54,20,20,NA
23910,12775,"Dc5.3",62,379976.88,7.081,112.18,20,20,NA
23911,11475,"Df2.2",42,379974.59,2.07,33.34,20,20,NA
23912,14383,"Dn1.3",74,379957.11,3.536,63.59,20,20,NA
23913,13933,"Do5.2",55,379931.54,3.945,64.87,20,20,NA
23914,10962,"Dn4.1",19,379900.61,0.981,21.49,20,5,NA
23915,14710,"Dc3.1",2,379897.81,3.484,63.52,20,20,NA
23916,11159,"Do5.2",55,379864.66,3.862,56.07,20,5,NA
23917,15185,"Dn6.1",21,379839.69,3.512,77.39,20,20,NA
23918,6394,"Dc4.3",61,379826.39,3.341,60.03,5.7,20,NA
23919,13002,"Dn3.1",18,379797.16,2.871,45.65,20,20,NA
23920,10339,"Dn5.2",49,379788.04,3.905,79.11,20,20,NA
23921,14792,"Dc4.1",3,379768.98,4.494,64.76,20,20,NA
23922,14140,"Dd6.2",39,379726.51,3.517,62.53,20,20,NA
23923,6402,"Dn3.2",47,379723.81,3.344,53.38,5.6,15.5,NA
23924,10248,"Do4.1",25,379704,3.392,11.998,20,20,NA
23925,12728,"Dd7.3",69,379692.26,3.693,77.16,20,20,NA
23926,13010,"Dd6.2",39,379687.45,6.77,120.48,20,20,NA
23927,12655,"Do3.2",53,379669.48,1.466,32.08,20,20,NA
23928,14824,"Dn1.2",45,379600.11,3.445,63.81,20,20,NA
23929,11362,"Dc1.1",0,379592.26,3.65,51.67,20,20,NA
23930,12748,"Dn5.2",49,379579.75,3.893,76.82,20,20,NA
23931,15110,"Df3.1",14,379575.93,1.271,25.76,20,20,NA
23932,12537,"Dd4.3",66,379539.84,6.678,103.93,20,20,NA
23933,14714,"Df1.2",41,379534.35,1.287,38.21,20,20,NA
23934,15705,"Do1.1",22,379516.07,3.582,65.53,20,20,NA
23935,7752,"Dn5.2",49,379509.15,3.78,72.11,20,5,NA
23936,9838,"Dn5.1",20,379496.9,5.149,76.67,15.3,20,NA
23937,15217,"Do1.1",22,379496.73,3.208,63.89,20,20,NA
23938,14598,"Dd7.3",69,379484.57,4.853,102.6,20,20,NA
23939,11249,"Do5.1",26,379459.27,3.473,64.3,20,20,NA
23940,12658,"Dd7.3",69,379438.02,7.137,131.37,20,20,NA
23941,10486,"Do5.2",55,379419.86,4.15,82.7,20,20,NA
23942,15133,"Do1.3",80,379415.99,1.305,25.98,20,20,NA
23943,15699,"Dd5.2",38,379401.16,2.78,41.09,20,20,NA
23944,10570,"Dn2.1",17,379389.01,1.175,28.08,20,20,NA
23945,11837,"Dd6.2",39,379373.65,6.934,119.27,20,20,NA
23946,10024,"Do3.3",82,379318.14,3.993,61.44,20,5,NA
23947,7097,"Dc3.2",31,379312.1,3.815,70.95,6.8,20,NA
23948,13882,"Do3.2",53,379309.11,1.231,30.78,20,20,NA
23949,11000,"Dn4.1",19,379282.8,1.072,10.419,20,20,NA
23950,10248,"Df4.3",73,379253.98,1.104,12.044,20,20,NA
23951,12150,"Dn3.1",18,379239.66,3.152,76.14,20,20,NA
23952,14570,"Dn4.1",19,379228.72,3.335,74.38,20,20,NA
23953,13169,"Df3.3",72,379187.52,1.585,33.1,20,20,NA
23954,12538,"Dn5.2",49,379174.84,6.767,116.47,20,20,NA
23955,11141,"Dd3.3",65,379154.87,3.747,77.47,20,20,NA
23956,10180,"Dd4.3",66,379148.43,4.716,87.35,20,20,NA
23957,7294,"Dn3.1",18,379137.22,3.462,65.63,6.2,20,NA
23958,15120,"Dd7.2",40,379132.62,1.08,25.13,20,20,NA
23959,14473,"Dc5.3",62,379121.37,1.318,25.48,20,20,NA
23960,13444,"Dd2.1",6,379106.33,6.705,105.34,20,20,NA
23961,14516,"Dn4.1",19,379091.86,1.205,25.22,20,20,NA
23962,11007,"Dn6.1",21,379072.05,3.386,76.05,20,20,NA
23963,13771,"Df1.1",12,379058.59,6.729,115.55,20,20,NA
23964,6998,"Dn5.1",20,379049.99,1.194,15.86,8.4,20,NA
23965,9826,"Do4.3",83,379040.37,5.165,102.62,17.1,20,NA
23966,15290,"Dc3.2",31,379039.91,1.32,27.85,20,20,NA
23967,12958,"Do3.3",82,379035.46,3.838,60.7,20,20,NA
23968,13263,"Df1.2",41,379023.81,3.788,64.58,20,5,NA
23969,8123,"Do3.3",82,378980.2,3.552,64.97,5,20,NA
23970,11641,"Dd6.2",39,378958.16,3.941,68.6,20,20,NA
23971,13384,"Do3.2",53,378943.02,3.437,63.82,20,20,NA
23972,14143,"Do2.1",23,378925.24,3.225,64.17,20,20,NA
23973,10373,"Dd1.2",34,378885.88,1.027,17.71,19.4,20,NA
23974,9847,"Dc5.2",33,378885.04,5.35,122.58,16.9,20,NA
23975,10368,"Df3.1",14,378882.76,1.931,32.26,20,20,NA
23976,14937,"Do6.2",56,378823.53,3.515,62.41,20,20,NA
23977,5568,"Do5.1",26,378805.48,4.102,75.56,5,20,NA
23978,13603,"Dd5.1",9,378774.9,1.036,38.32,20,20,NA
23979,4444,"Dn3.1",18,378767.53,3.304,49.55,5,5,NA
23980,14793,"Dn5.1",20,378748.54,1.163,31.57,20,20,NA
23981,12751,"Df2.1",13,378746.79,1.679,30.14,20,20,NA
23982,14129,"Dc3.2",31,378733.25,3.408,63.9,20,20,NA
23983,13498,"Dc4.3",61,378731.82,1.433,25.93,20,20,NA
23984,9356,"Dn1.3",74,378728.71,3.245,49.83,20,5,NA
23985,15618,"Dn1.2",45,378728.06,2.022,26.83,20,20,NA
23986,10300,"Dd6.3",68,378691.81,3.146,75.29,20,5,NA
23987,12652,"Dn2.1",17,378684.56,7.142,130.08,20,20,NA
23988,14096,"Dn1.3",74,378659.43,3.874,74.95,20,20,NA
23989,12003,"Dd5.1",9,378658,3.665,73.89,20,20,NA
23990,15038,"Dn3.2",47,378557.49,1.793,42.31,20,20,NA
23991,6878,"Dd4.3",66,378543.64,1.179,20.79,6.7,20,NA
23992,13088,"Dn1.3",74,378536.49,1.155,25.19,20,20,NA
23993,10284,"Dn5.2",49,378517.78,3.746,60.24,20,20,NA
23994,15289,"Do7.2",57,378505.06,3.596,74.39,20,20,NA
23995,13035,"Do7.1",28,378479.95,1.153,40.38,20,20,NA
23996,14278,"Dc1.3",58,378473.23,2.728,39.34,20,20,NA
23997,11080,"Dn4.1",19,378437.63,3.684,61.78,20,20,NA
23998,9757,"Dn5.2",49,378434.62,1.106,24.28,10.1,20,NA
23999,11929,"Do2.1",23,378427.97,1.914,23.97,20,20,NA
24000,7556,"Dd6.2",39,378426.35,2.045,28.09,5,5,NA
24001,14307,"Dc2.3",59,378421.46,1.287,22.19,20,20,NA
24002,10611,"Do2.1",23,378414.95,2.024,40.91,15.5,20,NA
24003,14265,"Do6.2",56,378402.68,3.438,63.87,20,20,NA
24004,10956,"Dn5.1",20,378371.88,1.144,27.93,20,20,NA
24005,14334,"Dd6.3",68,378345.06,6.32,129.76,20,20,NA
24006,12673,"Dn3.1",18,378331.39,3.43,74.44,20,20,NA
24007,7924,"Dd4.1",8,378303.07,3.908,69.85,8.2,20,NA
24008,7183,"Do1.1",22,378240.82,1.222,30.51,10,20,NA
24009,8554,"Dc4.1",3,378235.93,4.01,84.1,14.1,5,NA
24010,13626,"Do2.3",81,378230.25,3.647,60.68,20,20,NA
24011,12490,"Dd4.3",66,378230.24,6.746,104.96,20,20,NA
24012,10339,"Do7.1",28,378193.9,1.956,12.68,20,20,NA
24013,14948,"Dc4.3",61,378190.2,2.004,40.42,20,20,NA
24014,14894,"Do5.1",26,378181.14,3.901,67.59,20,20,NA
24015,12013,"Df1.2",41,378173.55,3.629,63.03,20,20,NA
24016,12340,"Do1.3",80,378136.69,1.908,23.98,20,20,NA
24017,12564,"Dn4.3",77,378120.84,0.901,19.64,20,20,NA
24018,10995,"Dn6.1",21,378091.87,1.032,17.97,20,20,NA
24019,9037,"Do2.3",81,378089.35,0.716,12.35,10.5,20,NA
24020,12641,"Dd1.2",34,377986.91,3.691,72.89,20,20,NA
24021,13117,"Df2.2",42,377948.02,3.104,49.76,20,20,NA
24022,10463,"Dd1.1",5,377938.25,4.183,87.93,20,20,NA
24023,11955,"Dc4.1",3,377916.26,3.79,70.95,20,5,NA
24024,11981,"Do2.1",23,377878.45,1.011,21.55,20,20,NA
24025,6922,"Dn3.2",47,377853,3.577,64.13,5,20,NA
24026,11174,"Dd4.1",8,377742.75,3.304,72.86,20,6.2,NA
24027,11073,"Dc3.2",31,377709.63,7.142,112.38,20,20,NA
24028,16015,"Dd7.2",40,377697.01,3.153,71.49,20,20,NA
24029,12820,"Do7.2",57,377693.68,2.763,39.1,20,20,NA
24030,9929,"Do1.3",80,377685.47,2.984,40.21,17.6,20,NA
24031,13816,"Dc4.1",3,377681.12,3.726,66.34,20,20,NA
24032,5762,"Df4.3",73,377680.7,4.107,75.46,5,20,NA
24033,11600,"Dn1.3",74,377664.73,1.155,23.46,20,20,NA
24034,6858,"Do5.1",26,377641.42,3.263,54.23,5,5,NA
24035,15260,"Dd5.1",9,377624.55,3.458,75.42,20,20,NA
24036,11113,"Do6.2",56,377619.53,3.117,71.54,20,20,NA
24037,14979,"Dn1.2",45,377614.47,1.334,26.68,20,20,NA
24038,7439,"Dd5.2",38,377603.03,1.98,21.5,9.4,20,NA
24039,11850,"Dn1.2",45,377587.49,1.156,23.45,20,20,NA
24040,13816,"Do5.2",55,377574.29,2.481,30.55,20,20,NA
24041,13383,"Dc5.3",62,377563.83,4.07,73.08,20,20,NA
24042,8015,"Do3.3",82,377548.48,3.866,69.84,5,20,NA
24043,15603,"Dd1.2",34,377490.24,4.897,73.77,20,20,NA
24044,12560,"Df2.1",13,377482.36,3.551,60.3,20,20,NA
24045,13107,"Dd4.1",8,377480.69,1.239,24.02,20,20,NA
24046,12062,"Dn2.1",17,377480.57,5.09,125.38,20,20,NA
24047,14534,"Do5.2",55,377384,1.157,26.17,20,20,NA
24048,15480,"Do1.1",22,377369.51,3.544,62.07,20,5,NA
24049,10831,"Dd6.3",68,377369.13,5.27,70.47,18.8,20,NA
24050,14197,"Dn1.3",74,377325.83,3.933,67.19,20,20,NA
24051,14387,"Do3.3",82,377324.23,3.295,74.57,20,20,NA
24052,15793,"Dc5.2",33,377323.6,4.356,64.96,20,20,NA
24053,14028,"Dd5.2",38,377315.57,1.235,24.01,20,20,NA
24054,15174,"Dd1.1",5,377291.55,4.895,73.77,20,20,NA
24055,11237,"Dn3.1",18,377265.75,2.674,61.17,20,7,NA
24056,13309,"Dd4.1",8,377260.04,3.771,65.08,20,20,NA
24057,7211,"Dd7.3",69,377255.62,3.584,64.21,5,20,NA
24058,12234,"Do6.2",56,377242.16,5.373,132.57,20,20,NA
24059,13281,"Dn3.2",47,377238.94,1.205,31.68,20,20,NA
24060,9315,"Do6.2",56,377221.01,1.016,14.984,18.8,5,NA
24061,14039,"Dc5.2",33,377212.71,6.95,130.1,20,20,NA
24062,11301,"Dn2.1",17,377181.28,2.575,53.5,15,14.8,NA
24063,11724,"Dd6.3",68,377177.05,6.758,105.58,20,20,NA
24064,12824,"Do3.3",82,377157.87,3.641,71.89,20,20,NA
24065,8381,"Do4.3",83,377153.74,6.735,105.34,20,20,NA
24066,9454,"Dn1.2",45,377152.62,1.193,15.87,20,20,NA
24067,14677,"Dc5.3",62,377147.21,1.376,26.16,20,20,NA
24068,12402,"Do5.1",26,377138.15,0.737,22.83,20,20,NA
24069,12724,"Dc5.2",33,377115.72,1.416,26.78,20,20,NA
24070,9513,"Df2.1",13,377115.28,4.406,105.23,16.1,20,NA
24071,6754,"Dn2.3",75,377101.96,2.297,54.78,5.4,20,NA
24072,11703,"Dc2.3",59,377077.81,3.734,73.74,15.1,20,NA
24073,14765,"Dd5.2",38,377075.04,3.255,62.47,20,20,NA
24074,5380,"Dn2.1",17,377072.85,3.702,74.8,5,5,NA
24075,12244,"Dd6.3",68,377054.76,6.936,119.27,20,20,NA
24076,10261,"Do6.1",27,377046.48,2.052,20.65,20,20,NA
24077,9606,"Df2.1",13,377017.58,4.062,58.76,15.9,20,NA
24078,13469,"Dd5.1",9,377012.26,3.404,65.71,20,20,NA
24079,10649,"Dd3.3",65,377007.82,5.11,101.8,20,20,NA
24080,10854,"Dd3.3",65,376987.74,1.173,40.79,20,20,NA
24081,8917,"Do1.1",22,376970.49,2.176,31.74,20,20,NA
24082,13318,"Do1.3",80,376932.25,2.701,35.42,20,20,NA
24083,13231,"Dd4.3",66,376925.09,1.829,38.35,20,20,NA
24084,12001,"Dd6.2",39,376918.01,3.634,73.29,20,20,NA
24085,13752,"Do1.3",80,376911,5.669,136.15,20,20,NA
24086,13582,"Do2.3",81,376903.36,2.439,31.66,20,20,NA
24087,14508,"Dn6.3",79,376895.87,0.947,22.39,20,20,NA
24088,9056,"Do5.1",26,376878,1.981,12.129,15.9,20,NA
24089,12424,"Df4.1",15,376864.15,3.243,53.89,20,20,NA
24090,12803,"Dn5.2",49,376860.54,2.024,22.84,20,20,NA
24091,13295,"Dd1.1",5,376853.37,4.263,72.71,20,20,NA
24092,10367,"Dn2.3",75,376845.55,3.896,65.65,20,20,NA
24093,11733,"Dn4.1",19,376828.29,4.223,104.92,20,20,NA
24094,11168,"Dd1.2",34,376796.66,3.745,67.92,20,20,NA
24095,14039,"Dn4.1",19,376794.61,1.026,15.49,20,20,NA
24096,6592,"Dd2.1",6,376785.23,5.086,95.63,5.4,20,NA
24097,15325,"Dd5.2",38,376771.21,3.454,61.83,20,20,NA
24098,12769,"Do1.1",22,376745.24,0.919,21.8,20,20,NA
24099,13689,"Dd3.3",65,376676,3.507,66.54,20,20,NA
24100,11986,"Df2.1",13,376671.46,3.239,53.77,20,20,NA
24101,14630,"Dc4.1",3,376652.91,3.828,65.01,20,20,NA
24102,15974,"Dn3.2",47,376622.57,3.111,77.74,20,20,NA
24103,12545,"Dn1.3",74,376608.99,3.202,77.81,16.3,20,NA
24104,11344,"Dc3.1",2,376605.51,5.257,71.62,20,20,NA
24105,8205,"Do7.2",57,376588.3,4.369,63.32,11.9,20,NA
24106,10649,"Do6.2",56,376587.31,5.002,93.77,20,20,NA
24107,9315,"Dd2.1",6,376569.07,7.448,127.14,14.3,20,NA
24108,14089,"Dn6.3",79,376544.24,1.613,22.6,20,20,NA
24109,10718,"Dd4.3",66,376528.59,2.388,33.76,20,20,NA
