ID,GroupID,SI,Amplitude,Center,LW..Hz.
1151,424,22,7515987.47,"2.773,  26.39","18.4,    5.0"
1227,353,22,6046808.59,"3.707,  61.97","5.0,   20.0"
1243,603,22,7318650.11,"3.819,  56.54","20.0,   20.0"
1321,3019,22,6592451.17,"1.317,  23.51","20.0,   20.0"
1325,353,22,5045730.31,"3.862,  62.64","5.0,    7.5"
1331,2860,22,4091219.31,"3.842,  71.06","5.8,   20.0"
1375,487,22,6256055.62,"5.336, 128.95","18.4,   20.0"
1395,353,22,5333372.76,"3.595,  63.82","5.0,   20.0"
1478,515,22,5940745.65,"5.346, 130.70","20.0,   20.0"
1536,422,22,5701749.72,"2.618,  41.01","16.4,   16.7"
1550,543,22,5027860.37,"1.284,  32.85","16.7,   20.0"
1580,142,22,5096532.71,"3.307,  71.74","11.8,   17.5"
1614,2860,22,3064090.02,"3.789,  71.63","5.0,   20.0"
1619,1122,22,2917567.91,"3.788,  69.17","5.6,   14.1"
1624,2730,22,3962896.22,"4.010,  64.60","18.4,    5.0"
1626,353,22,4211702.96,"3.792,  62.56","5.7,    5.0"
1668,424,22,4507281.03,"2.809,  26.31","13.8,    7.7"
1714,334,22,5246523.32,"2.345,  34.90","17.0,   20.0"
1715,2860,22,2926323.8,"3.695,  74.45","5.0,   20.0"
1727,353,22,3159027.25,"3.641,  62.67","5.2,   20.0"
1729,2715,22,5379638.84,"1.333,  30.58","20.0,   20.0"
1769,603,22,5055062.14,"3.850,  56.66","20.0,   20.0"
1777,59,22,3024535.38,"3.780,  83.57","5.0,    5.0"
1823,603,22,5510609.82,"3.792,  56.51","20.0,   20.0"
1888,353,22,4466683.22,"3.489,  64.29","20.0,   20.0"
1938,664,22,2717258.55,"3.481,  65.66","11.1,   20.0"
1982,353,22,2401901.5,"3.675,  65.66","8.9,   15.1"
1984,675,22,2356040.7,"1.003,  19.66","8.2,   17.5"
2063,353,22,1551493.86,"3.622,  64.49","6.7,    5.0"
2072,2860,22,2188846.82,"3.731,  74.39","5.0,   10.9"
2076,353,22,4284336.78,"3.658,  63.79","5.0,   20.0"
2100,2608,22,3648272.55,"0.860,  20.00","19.5,   16.2"
2225,3019,22,3683832.02,"1.585,  25.84","16.1,   20.0"
2244,2860,22,2480421.1,"3.350,  73.61","5.0,   20.0"
2339,334,22,2416881.26,"2.307,  34.69","8.5,    5.0"
2344,788,22,1926818.21,"0.689, 12.097","7.5,   11.2"
2348,791,22,3040135.26,"5.252,  71.61","20.0,    8.7"
2350,3019,22,2942093.17,"1.623,  25.82","11.6,   10.1"
2362,798,22,2913735.16,"3.648,  67.27","14.4,   20.0"
2396,142,22,2499729.96,"3.378,  71.10","5.0,    5.0"
2427,2730,22,1575661.55,"4.032,  64.30","5.0,    5.0"
2434,2903,22,1749909.66,"3.207,  54.52","5.0,   14.9"
2443,822,22,3369605.75,"2.027,  27.95","20.0,   20.0"
2483,543,22,3791137.9,"1.311,  32.48","20.0,   20.0"
2546,142,22,2312038.83,"3.343,  71.15","5.0,   20.0"
2573,515,22,2755648.4,"5.369, 130.77","16.5,   20.0"
2574,860,22,2435103.27,"0.929,  19.12","15.5,   20.0"
2585,865,22,1602030.45,"4.045,  77.33","6.8,   20.0"
2686,894,22,2690670.25,"4.446,  63.66","19.3,   20.0"
2712,865,22,1796040.27,"4.047,  76.55","11.4,   20.0"
2783,353,22,1548707.7,"3.679,  62.39","5.0,   20.0"
2797,353,22,1637275.11,"3.659,  65.65","5.0,   20.0"
2849,2860,22,1440002.4,"3.835,  70.05","7.8,   20.0"
2885,353,22,2067615.42,"3.641,  64.56","15.6,    5.0"
2890,487,22,2878736.16,"5.312, 128.88","20.0,   20.0"
2931,985,22,2446640.61,"4.283,  60.35","20.0,    9.9"
3002,2608,22,2057970.79,"0.837,  19.22","16.8,    5.0"
3065,1023,22,1613590.08,"1.467,  17.08","12.0,   12.7"
3072,2860,22,1862552.4,"3.610,  74.16","20.0,   20.0"
3075,278,22,1183792.1,"0.973, 14.505","6.4,    5.0"
3180,1061,22,2128110.91,"4.241, 105.15","20.0,   10.1"
3224,664,22,1409508.41,"3.465,  65.66","5.0,   20.0"
3348,603,22,2319363.6,"3.761,  56.45","20.0,   20.0"
3383,1121,22,1807834.92,"4.149,  58.42","18.2,    7.9"
3392,1122,22,2077223.64,"3.742,  68.58","20.0,   20.0"
3404,1125,22,1750670.91,"4.202,  63.68","20.0,   20.0"
3411,2608,22,1529668.97,"0.881,  22.89","14.7,   20.0"
3471,102,22,1125648.57,"4.033,  79.11","6.9,   20.0"
3510,353,22,1841243.56,"3.715,  64.07","16.3,   20.0"
3530,2715,22,1040723.57,"1.380,  30.51","5.0,    5.0"
3563,1183,22,1598295.5,"3.514,  76.56","17.7,   20.0"
3571,1189,22,777962.9,"2.556,  30.22","5.0,    5.5"
3614,1206,22,893509.35,"3.962,  73.89","6.6,    5.0"
3626,2860,22,1560099.39,"3.475,  74.66","20.0,   20.0"
3666,3019,22,1810353.94,"1.338,  23.46","15.7,   20.0"
3692,1125,22,1755200.86,"4.172,  63.47","20.0,    9.5"
3695,142,22,1383239.89,"3.321,  71.58","6.1,    5.0"
3719,160,22,730088,"3.317,  48.67","5.0,    5.0"
3751,822,22,1054043.01,"2.050,  28.08","5.8,    5.0"
3752,1240,22,1511252.78,"0.869, 12.139","17.4,   20.0"
3759,161,22,629851.08,"4.097,  75.50","5.0,   20.0"
3800,2860,22,1217170.01,"3.360,  72.99","20.0,   20.0"
3801,2860,22,1470175.41,"3.507,  72.18","20.0,    5.0"
3879,1276,22,866784.99,"5.075,  95.66","5.0,   20.0"
3909,603,22,1340874.39,"3.830,  56.96","15.3,   20.0"
3946,2730,22,789158.33,"4.013,  64.17","5.0,    5.0"
3989,1308,22,1314942.35,"2.119,  26.43","20.0,   20.0"
4007,1314,22,1322473.14,"4.108,  65.76","17.1,   20.0"
4027,422,22,1747033.93,"2.581,  40.97","19.2,    5.0"
4047,334,22,1490102.96,"2.270,  34.94","20.0,   18.0"
4069,1441,22,692917,"2.049,  20.58","6.2,    5.0"
4100,2860,22,948735.88,"3.656,  74.59","5.0,   20.0"
4102,603,22,1457301.4,"3.717,  56.40","20.0,   20.0"
4158,353,22,1582064.92,"3.557,  63.77","20.0,   20.0"
4208,353,22,2532545.02,"3.745,  62.60","20.0,   20.0"
4213,102,22,2454619.03,"4.109,  79.09","5.0,    5.0"
4215,160,22,1930124.38,"3.303,  49.38","5.0,    5.0"
4244,3019,22,1901683.42,"1.297,  23.60","20.0,   20.0"
4309,1411,22,1643018.24,"3.986,  68.45","20.0,   20.0"
4314,2860,22,1008205.04,"3.877,  70.61","13.2,    5.0"
4320,2730,22,1622734.25,"4.001,  64.92","16.5,   11.3"
4323,1417,22,1202269.3,"3.959,  77.73","18.3,   20.0"
4337,2860,22,723656.46,"3.902,  70.92","6.1,   20.0"
4363,603,22,1619446.95,"3.886,  56.58","20.0,   20.0"
4404,1441,22,1593208.05,"2.085,  21.31","20.0,   15.6"
4406,2860,22,950591.55,"3.767,  72.95","5.0,   19.4"
4437,603,22,753214.18,"3.864,  56.96","6.8,   20.0"
4441,1125,22,1402258.98,"4.225,  63.85","17.7,   20.0"
4510,1470,22,955435.44,"2.459,  26.42","20.0,    5.0"
4547,2860,22,1257315.34,"3.503,  74.50","20.0,   20.0"
4562,894,22,775473.44,"4.428,  63.68","5.0,   20.0"
4598,2860,22,1287141.4,"3.800,  70.96","20.0,   20.0"
4629,1498,22,1003278.13,"1.367,  20.84","13.8,   20.0"
4668,1508,22,1301781.69,"2.309,  30.63","20.0,   20.0"
4760,2860,22,761499.71,"3.888,  69.87","9.0,   20.0"
4774,2860,22,1147593.29,"3.854,  72.35","18.9,   20.0"
4775,1535,22,1332887.29,"1.200,  26.94","20.0,   20.0"
4824,2599,22,878607.74,"4.005,  84.10","15.3,    5.0"
4838,1552,22,751403.59,"4.872, 100.45","8.0,   14.2"
4849,1122,22,626780.9,"3.767,  69.17","5.0,   20.0"
4917,1508,22,1340228.7,"2.354,  30.65","20.0,   20.0"
4918,2860,22,588892.21,"3.425,  74.42","6.3,   20.0"
4929,1572,22,571453.86,"3.957,  82.99","6.9,    5.0"
4932,353,22,444003.22,"3.761,  62.15","5.0,    5.0"
4956,3881,22,1035660.8,"6.721, 104.80","20.0,   20.0"
4980,543,22,1199624.99,"1.261,  32.90","16.2,   20.0"
5006,2860,22,734673.01,"3.762,  72.12","15.0,    5.0"
5033,1602,22,1375101.54,"3.901,  67.59","20.0,   20.0"
5241,353,22,453893.39,"3.578,  64.21","5.0,    5.0"
5251,1674,22,1098911.46,"3.865,  61.11","20.0,   20.0"
5306,254,22,1097097.11,"3.208,  78.02","20.0,   20.0"
5343,1697,22,854809.26,"2.983,  40.23","17.7,    5.0"
5367,2860,22,550067.05,"3.352,  74.04","8.3,   20.0"
5416,1704,22,867840.02,"5.161, 102.61","18.2,   20.0"
5425,1706,22,1031792.79,"1.502,  21.96","20.0,   20.0"
5483,353,22,1022015.16,"3.664,  62.03","19.0,   19.9"
5496,353,22,889304.93,"3.697,  65.02","20.0,   20.0"
5499,2860,22,853147.59,"3.730,  71.27","18.3,   20.0"
5503,1734,22,908781.97,"2.194,  36.36","20.0,   20.0"
5513,353,22,709285.8,"3.641,  65.14","20.0,    5.0"
5573,329,22,607893.51,"4.367,  67.22","10.3,   20.0"
5607,1765,22,900160.92,"3.850,  52.72","18.7,   11.7"
5632,3019,22,1029875.28,"1.325,  25.89","20.0,   20.0"
5684,1794,22,476943.16,"6.776, 138.05","6.4,   13.0"
5687,353,22,1009370.47,"3.574,  63.31","20.0,   20.0"
5746,353,22,788112.36,"3.566,  64.90","16.8,   20.0"
5783,1810,22,781025.29,"1.999,  40.83","20.0,   20.0"
5892,353,22,862282.11,"3.518,  64.10","20.0,   20.0"
5910,1853,22,490253.89,"5.314, 122.24","9.3,    5.0"
5921,1856,22,806120.97,"2.413,  32.95","16.7,   20.0"
5948,2860,22,1208980.53,"3.745,  73.70","20.0,   20.0"
5951,1861,22,601807.03,"3.178,  41.45","11.8,    8.6"
5961,1864,22,935316.95,"1.943,  22.32","20.0,   20.0"
5965,329,22,854617.41,"4.332,  69.77","20.0,   20.0"
6106,1910,22,670741.6,"3.766,  75.48","15.1,   20.0"
6147,2860,22,784754.37,"3.667,  72.69","20.0,   20.0"
6168,2860,22,769324.48,"3.810,  71.61","12.4,   20.0"
6173,2860,22,888465.91,"3.781,  70.03","20.0,   20.0"
6215,894,22,514778.89,"4.352,  63.13","13.5,    5.0"
6261,1957,22,427551.41,"2.962,  35.46","8.6,    5.0"
6284,2860,22,871056.37,"3.476,  75.44","20.0,   20.0"
6326,1975,22,922737.19,"3.637,  68.52","20.0,   20.0"
6333,3881,22,748894.05,"6.656, 104.23","20.0,   20.0"
6352,1981,22,623407.19,"3.485,  68.87","14.4,   20.0"
6430,487,22,835765.44,"5.298, 128.06","20.0,   13.8"
6434,2007,22,807598.26,"1.909,  24.02","20.0,   20.0"
6629,2073,22,777035.29,"2.429,  33.95","20.0,   20.0"
6635,2075,22,713283.42,"1.602,  26.77","20.0,    5.0"
6692,603,22,586318.18,"3.740,  56.53","9.2,   20.0"
6774,2120,22,709522.95,"1.514,  15.56","17.8,   20.0"
6811,329,22,730645.66,"4.331,  68.62","20.0,   20.0"
6829,353,22,689506.61,"3.660,  61.31","20.0,   20.0"
6862,2129,22,393990.51,"4.594,  64.98","5.0,    5.0"
6907,142,22,406919.39,"3.424,  71.01","5.0,   20.0"
6908,2150,22,634085.65,"2.217,  42.81","20.0,   20.0"
6934,1411,22,751540.56,"3.939,  68.59","20.0,   20.0"
6946,2860,22,571116.83,"3.722,  73.06","13.4,   20.0"
6963,603,22,798653.15,"3.689,  56.39","20.0,   20.0"
6966,2170,22,405786.81,"4.196,  72.97","8.3,   20.0"
6977,2177,22,399374.2,"5.123,  94.76","7.5,   20.0"
6990,1125,22,559371.43,"4.154,  63.11","14.6,    5.0"
7013,2187,22,836933.6,"1.449,  32.92","20.0,   20.0"
7031,254,22,761969.15,"3.423,  77.53","20.0,   15.4"
7060,798,22,713180.14,"3.676,  67.67","20.0,   20.0"
7071,2200,22,805830.53,"3.102,  49.47","20.0,   20.0"
7147,2860,22,508830.54,"3.393,  72.73","8.2,   20.0"
7183,2715,22,378240.82,"1.222,  30.51","10.0,   20.0"
7185,1674,22,803362.75,"3.894,  61.32","20.0,   20.0"
7188,487,22,500264.43,"5.352, 128.63","8.6,   20.0"
7318,2284,22,615544.69,"3.619,  51.59","20.0,   20.0"
7323,1957,22,338991.23,"2.937,  35.48","5.1,   15.6"
7356,2292,22,726563.4,"5.378, 132.55","20.0,   20.0"
7428,791,22,435895.79,"5.269,  71.64","5.3,   20.0"
7441,353,22,868063.42,"3.628,  62.07","20.0,   20.0"
7482,2608,22,593620.38,"0.996,  23.00","19.3,   20.0"
7502,2336,22,688434.77,"1.089,  38.22","20.0,   20.0"
7517,2339,22,619155.67,"2.197,  28.48","20.0,   12.2"
7586,2369,22,562223.86,"2.719,  35.48","20.0,   20.0"
7589,2370,22,590131.92,"3.391, 11.967","20.0,   20.0"
7603,3881,22,559437.29,"6.728, 105.32","20.0,    5.0"
7607,2373,22,513778.52,"4.926,  73.83","20.0,   20.0"
7637,2388,22,487216.98,"3.752,  58.71","15.2,   20.0"
7774,2438,22,526670.07,"1.834,  38.34","20.0,   20.0"
7804,2445,22,320926.73,"4.003,  56.89","8.2,    5.0"
7859,2860,22,756182.26,"3.629,  73.99","20.0,   20.0"
7936,2495,22,619182.74,"1.281,  38.19","20.0,   20.0"
7954,2499,22,654309.98,"1.360,  34.87","20.0,   20.0"
8031,791,22,704973.5,"5.234,  71.69","17.3,    5.0"
8082,353,22,511608.65,"3.782,  64.56","20.0,    5.0"
8085,353,22,717015.74,"3.569,  62.64","20.0,   20.0"
8103,2552,22,628023.08,"1.076,  57.20","20.0,   20.0"
8113,2554,22,661244.9,"3.946,  72.73","20.0,   20.0"
8133,2560,22,476131.61,"1.026,  17.63","18.6,   20.0"
8148,2336,22,558206.87,"1.041,  38.33","20.0,   20.0"
8181,2860,22,298361.41,"3.456,  74.77","5.0,   20.0"
8196,2860,22,447221.66,"3.352,  74.61","17.8,   20.0"
8245,2860,22,578245.78,"3.428,  72.17","20.0,   20.0"
8250,2591,22,630098.42,"1.362,  37.23","20.0,   20.0"
8272,2599,22,448505.73,"4.097,  84.44","20.0,   15.3"
8292,2608,22,507353.5,"0.869,  21.41","20.0,   20.0"
8343,2619,22,348694.16,"3.038,  42.59","11.5,    5.0"
8360,353,22,436964.39,"3.462,  64.16","18.1,   20.0"
8384,2633,22,338300.28,"4.329,  72.45","12.8,    5.0"
8452,2663,22,544008.83,"0.945,  47.05","20.0,    5.0"
8456,2665,22,573044.61,"1.065,  18.96","20.0,   20.0"
8462,2860,22,666906.11,"3.619,  74.88","20.0,   20.0"
8489,2860,22,523832.88,"3.344,  73.04","20.0,   20.0"
8533,353,22,321313.71,"3.590,  64.51","10.4,    5.0"
8537,2860,22,500515.11,"3.813,  73.37","16.2,    5.0"
8610,2599,22,223010.23,"4.032,  83.58","5.0,    5.0"
8617,2715,22,703282.07,"1.261,  29.15","20.0,   20.0"
8661,2730,22,554501.64,"4.078,  64.81","20.0,   20.0"
8698,2730,22,591709.97,"4.026,  65.16","20.0,   20.0"
8762,2752,22,523606.48,"5.268,  70.44","17.3,   20.0"
8782,2860,22,490080.79,"3.457,  74.05","20.0,    5.0"
8810,353,22,596840.27,"3.571,  61.90","20.0,   20.0"
8836,2860,22,637754.01,"3.232,  74.93","20.0,   20.0"
8917,2787,22,376970.49,"2.176,  31.74","20.0,   20.0"
8928,2715,22,516854.55,"1.065,  30.46","20.0,   20.0"
8969,2787,22,407802.8,"2.207,  31.72","20.0,   20.0"
8996,2817,22,267996.19,"4.059,  62.78","9.3,    5.0"
9037,1853,22,322759.08,"5.344, 122.57","10.6,   20.0"
9062,353,22,620847.04,"3.547,  61.31","20.0,   20.0"
9069,2608,22,425401.25,"0.980,  21.81","19.4,   20.0"
9079,353,22,620703.28,"3.533,  63.62","20.0,   20.0"
9107,2860,22,649171.61,"3.162,  74.86","20.0,   20.0"
9134,2860,22,427499.74,"3.529,  72.23","14.6,    5.0"
9171,2715,22,524922.03,"1.177,  30.45","20.0,   20.0"
9183,1122,22,496963.08,"3.705,  69.20","20.0,   20.0"
9222,2860,22,309575.49,"3.749,  71.35","5.0,   20.0"
9225,2903,22,304733.85,"3.275,  53.63","11.4,    9.0"
9234,353,22,492869.62,"3.715,  65.08","19.6,   20.0"
9276,2920,22,578084.86,"1.832,  29.12","20.0,   20.0"
9279,2903,22,380500.03,"3.240,  53.17","18.1,   20.0"
9301,2927,22,579123.46,"3.512,  81.17","20.0,   20.0"
9324,2120,22,538521.82,"1.590,  16.01","20.0,   20.0"
9341,3333,22,401970.4,"1.945,  32.82","20.0,   20.0"
9365,2948,22,298862.34,"4.174,  87.98","11.0,   20.0"
9372,2951,22,568907.33,"1.127,  40.87","20.0,   20.0"
9377,3019,22,559319.23,"1.251,  24.01","20.0,   20.0"
9422,1508,22,401344.14,"2.282,  30.61","14.6,    8.1"
9491,2730,22,405930.08,"3.989,  64.48","20.0,    5.0"
9558,3006,22,368035.67,"6.530, 107.27","18.2,   20.0"
9560,3008,22,521542.29,"1.025,  34.90","20.0,   20.0"
9589,3019,22,474531.16,"1.282,  24.74","20.0,   20.0"
9704,2860,22,558301.08,"3.591,  74.31","20.0,   20.0"
9727,3074,22,309500.09,"4.644,  56.23","12.6,   18.1"
9759,19,22,231023.01,"5.351,  93.44","5.0,   12.7"
9778,3091,22,586437.05,"4.215,  87.03","20.0,   20.0"
9809,3100,22,548341.27,"0.882,  51.46","20.0,   14.1"
9862,3119,22,480704.91,"1.683,  30.12","20.0,   20.0"
9899,2860,22,428181.3,"3.511,  73.68","20.0,    5.0"
9916,2860,22,662673.69,"3.286,  72.97","20.0,   20.0"
9970,422,22,524824.12,"2.537,  41.03","20.0,   20.0"
10011,3019,22,476008.22,"1.422,  25.93","20.0,   20.0"
10015,3165,22,232030.51,"2.725,  31.73","6.8,   20.0"
10038,3172,22,383879.54,"4.204,  67.76","20.0,   20.0"
10082,1470,22,434742.02,"2.441,  26.42","19.8,    5.0"
10086,2951,22,481875.07,"1.156,  40.39","20.0,   20.0"
10109,3193,22,471105.66,"1.815,  23.30","20.0,   20.0"
10140,353,22,476670.11,"3.429,  63.82","20.0,   20.0"
10145,894,22,443430.83,"4.370,  63.22","20.0,   20.0"
10168,3216,22,546756.71,"2.410,  31.66","20.0,   20.0"
10178,1810,22,495790.13,"2.020,  40.89","19.9,   20.0"
10198,1308,22,371022.36,"2.139,  26.42","13.7,   20.0"
10208,3226,22,590487.37,"1.072,  25.09","20.0,   20.0"
10237,405,22,374241.28,"3.162,  76.48","20.0,    5.0"
10279,515,22,300378.22,"5.384, 131.06","6.1,   20.0"
10315,3254,22,191578.14,"4.756,  95.50","5.0,   10.5"
10358,3269,22,495233.37,"1.786,  32.07","20.0,   20.0"
10545,3330,22,532267.38,"1.397,  33.69","20.0,   20.0"
10552,3333,22,524943.07,"2.065,  33.16","20.0,   20.0"
10553,2860,22,158798.89,"3.778,  72.07","20.0,    5.0"
10580,2608,22,489351.42,"0.953,  23.40","20.0,   20.0"
10590,1417,22,445598.89,"3.901,  78.24","20.0,   20.0"
10599,3019,22,515997.25,"1.570,  25.05","20.0,    9.2"
10620,3165,22,229912.64,"2.695,  31.71","9.9,   20.0"
10636,3347,22,506930.85,"0.940,  57.92","20.0,    5.7"
10720,3366,22,205439.92,"8.189, 153.32","5.7,   15.4"
10749,353,22,383947.73,"3.513,  64.61","20.0,   20.0"
10752,2608,22,265088.18,"1.008,  21.59","10.3,   20.0"
10798,3333,22,399987.64,"1.974,  33.40","20.0,   20.0"
10804,3396,22,372206.81,"1.621,  17.62","20.0,   20.0"
10968,3019,22,394242.83,"1.316,  24.10","20.0,   20.0"
10978,353,22,469884.01,"3.365,  63.87","20.0,   20.0"
11074,3483,22,310273.96,"1.985, 12.103","20.0,   20.0"
11150,3504,22,283690.66,"4.008,  86.18","14.4,   20.0"
11204,254,22,443141.22,"3.477,  77.49","20.0,   20.0"
11222,254,22,419901.17,"3.129,  77.91","20.0,   20.0"
11233,3529,22,331710.63,"4.201,  71.43","14.6,   20.0"
11234,3530,22,341475.97,"4.388, 102.28","20.0,   20.0"
11250,3537,22,320703.59,"3.589, 11.691","20.0,   20.0"
11289,3019,22,491626.13,"1.333,  26.52","20.0,   20.0"
11384,2903,22,147886.89,"3.293,  53.98","5.0,    5.0"
11417,3592,22,171908.4,"4.526,  71.89","5.0,    5.0"
11471,865,22,327184.08,"4.028,  77.29","5.0,   20.0"
11521,353,22,521575.78,"3.534,  62.77","20.0,   20.0"
11558,2715,22,534919.99,"1.139,  30.44","20.0,   20.0"
11576,3333,22,383255.61,"1.917,  32.80","20.0,   20.0"
11591,2860,22,509716.66,"3.547,  74.45","20.0,   20.0"
11593,1308,22,309019.78,"2.100,  26.41","11.9,   20.0"
11662,19,22,447678.67,"5.317,  93.45","20.0,    5.0"
11670,3621,22,176072.51,"2.038,  15.33","5.0,   20.0"
11681,2860,22,334500.75,"3.680,  70.99","20.0,   20.0"
11682,1706,22,436501.3,"1.466,  21.95","20.0,   20.0"
11712,353,22,497952.88,"3.375,  61.90","20.0,   20.0"
11749,1470,22,291017.61,"2.476,  26.42","11.6,    5.0"
11752,353,22,478678.04,"3.507,  62.16","20.0,   20.0"
11756,3646,22,168458.99,"8.318, 141.87","5.7,    9.0"
11823,353,22,404582.68,"3.759,  64.53","20.0,   20.0"
11827,3666,22,219594.1,"4.397,  70.64","10.2,   17.8"
11837,254,22,413985.6,"3.236,  77.81","18.2,   20.0"
11857,329,22,398200.99,"4.356,  67.79","20.0,   20.0"
11913,3696,22,356839.65,"3.133,  55.42","20.0,   20.0"
11930,2860,22,205005.96,"3.864,  69.81","5.0,   20.0"
11949,2715,22,443668.83,"1.245,  30.83","20.0,   20.0"
12016,3733,22,193425.68,"3.995,  61.41","8.6,    5.0"
